"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Limosilactobacillus"	"Age"	"Age"	"Age"	0.249871383929189	0.0217147887600172	0.743722905264952	0.774359762036614	0.99999953838267	0.160824433561909	0.951333957524848	NA	"abundance"	205	25
"Limosilactobacillus"	"Location"	"Center"	"LocationCenter"	-0.768282119082692	-0.366942410777038	1.20549191106324	0.765999444361855	0.99999953838267	0.393096767115172	0.99999953838267	NA	"abundance"	205	25
"Merdibacter"	"Age"	"Age"	"Age"	-0.917410602260249	0.0217147887600172	1.51449343085687	0.652070961150349	0.99999953838267	0.878945383925158	0.99999953838267	NA	"abundance"	205	25
"Merdibacter"	"FIScore"	"FIScore"	"FIScore"	-0.954217788311544	-0.109824456238188	1.60258483986152	0.696595332615912	0.99999953838267	0.354042978059881	0.99999953838267	NA	"abundance"	205	25
"Merdibacter"	"Location"	"Center"	"LocationCenter"	0.985336157423953	-0.366942410777038	2.30256082958556	0.669942710614253	0.99999953838267	0.094765986260837	0.93843919025082	NA	"abundance"	205	25
"Merdibacter"	"Sex"	"Female"	"SexFemale"	0.0497725198644553	0.120634302437176	1.43721776048277	0.969401900447117	0.99999953838267	0.530037145702905	0.99999953838267	NA	"abundance"	205	25
"Merdibacter"	"TimeNW"	"TimeNW"	"TimeNW"	0.00978221481582775	-0.0653625359736858	1.27522381489203	0.963351551814594	0.99999953838267	0.312113468629131	0.99999953838267	NA	"abundance"	205	25
"Mogibacterium"	"Age"	"Age"	"Age"	-0.221374439040572	0.0217147887600172	0.715160766503245	0.768946060289438	0.99999953838267	0.946614076944228	0.99999953838267	NA	"abundance"	205	36
"Mogibacterium"	"FIScore"	"FIScore"	"FIScore"	0.504468637363768	-0.109824456238188	1.17661800324028	0.656758066063068	0.99999953838267	0.882184974787235	0.99999953838267	NA	"abundance"	205	36
"Mogibacterium"	"Location"	"Center"	"LocationCenter"	-0.0911422113053584	-0.366942410777038	2.25312877506019	0.916093173728263	0.99999953838267	0.800891619162868	0.99999953838267	NA	"abundance"	205	36
"Mogibacterium"	"Sex"	"Female"	"SexFemale"	-1.54857605552707	0.120634302437176	4.11248854318553	0.727183648890372	0.99999953838267	0.925571238567228	0.99999953838267	NA	"abundance"	205	36
"Mogibacterium"	"TimeNW"	"TimeNW"	"TimeNW"	-4.13104479882042	-0.0653625359736858	5.66919214185528	0.555238750004725	0.99999953838267	0.64391703672865	0.99999953838267	NA	"abundance"	205	36
"Monoglobus"	"Age"	"Age"	"Age"	0.0882410494459919	0.0217147887600172	0.2091614851052	0.763758579040505	0.99999953838267	0.944189991023039	0.99999953838267	NA	"abundance"	205	168
"Monoglobus"	"FIScore"	"FIScore"	"FIScore"	-0.185569762178482	-0.109824456238188	0.205172842580002	0.727982288245782	0.99999953838267	0.220413776872165	0.975979911177211	NA	"abundance"	205	168
"Monoglobus"	"Location"	"Center"	"LocationCenter"	-0.748947164841954	-0.366942410777038	0.432632217824334	0.489202444258033	0.99999953838267	0.739085857048032	0.99999953838267	NA	"abundance"	205	168
"Monoglobus"	"TimeNW"	"TimeNW"	"TimeNW"	-0.194326898319516	-0.0653625359736858	0.198700991726291	0.621234847335074	0.99999953838267	0.713114652087948	0.99999953838267	NA	"abundance"	205	168
"Muribaculaceae"	"Age"	"Age"	"Age"	-0.0236537171295467	0.0217147887600172	0.820184947843404	0.959821803790312	0.99999953838267	0.262324812801875	0.988434927183272	NA	"abundance"	205	25
"Muribaculaceae"	"TimeNW"	"TimeNW"	"TimeNW"	-0.192722078460451	-0.0653625359736858	0.673014734028968	0.863483397673446	0.99999953838267	0.628614789240735	0.99999953838267	NA	"abundance"	205	25
"Negativibacillus"	"Age"	"Age"	"Age"	0.228169145920181	0.0217147887600172	0.22677810899283	0.392884978654385	0.99999953838267	0.631411350856514	0.99999953838267	NA	"abundance"	205	128
"Negativibacillus"	"FIScore"	"FIScore"	"FIScore"	-0.184518237321953	-0.109824456238188	0.192970624745302	0.717654243713528	0.99999953838267	0.914334730579296	0.99999953838267	NA	"abundance"	205	128
"Negativibacillus"	"Location"	"Center"	"LocationCenter"	-0.876234740139848	-0.366942410777038	0.479975039602076	0.393717609461648	0.99999953838267	0.632421662923101	0.99999953838267	NA	"abundance"	205	128
"Negativibacillus"	"Sex"	"Female"	"SexFemale"	0.0389762025696811	0.120634302437176	0.464617249179423	0.868621272701251	0.99999953838267	0.765788982681261	0.99999953838267	NA	"abundance"	205	128
"Negativibacillus"	"TimeNW"	"TimeNW"	"TimeNW"	-0.303410090095001	-0.0653625359736858	0.227706693323088	0.40548278337874	0.99999953838267	0.64654927914091	0.99999953838267	NA	"abundance"	205	128
"Odoribacter"	"TimeNW"	"TimeNW"	"TimeNW"	0.0554886604702299	-0.0653625359736858	0.549479583117069	0.833962478198414	0.99999953838267	0.646320737861727	0.99999953838267	NA	"abundance"	205	119
"Oscillibacter"	"Age"	"Age"	"Age"	0.0263481370105054	0.0217147887600172	0.281705927545002	0.987519430325029	0.99999953838267	0.612093647782375	0.99999953838267	NA	"abundance"	205	22
"Oscillibacter"	"FIScore"	"FIScore"	"FIScore"	-0.276958142296783	-0.109824456238188	0.271559969627892	0.563923756207636	0.99999953838267	0.809837509599943	0.99999953838267	NA	"abundance"	205	22
"Oscillibacter"	"TimeNW"	"TimeNW"	"TimeNW"	0.015855213658317	-0.0653625359736858	0.384453628871461	0.855026756344132	0.99999953838267	0.629533963752768	0.99999953838267	NA	"abundance"	205	22
"Oxalobacter"	"Age"	"Age"	"Age"	-0.149547100768866	0.0217147887600172	0.931751562789288	0.873929665378657	0.99999953838267	0.467427143493958	0.99999953838267	NA	"abundance"	205	17
"Oxalobacter"	"Location"	"Center"	"LocationCenter"	-0.248856761912568	-0.366942410777038	0.940915774366681	0.919126847430489	0.99999953838267	0.859146394057536	0.99999953838267	NA	"abundance"	205	17
"Oxalobacter"	"Sex"	"Female"	"SexFemale"	0.889497738181405	0.120634302437176	1.41660282740422	0.651860808831559	0.99999953838267	0.182012318602982	0.951333957524848	NA	"abundance"	205	17
"Oxalobacter"	"TimeNW"	"TimeNW"	"TimeNW"	-0.393303217679024	-0.0653625359736858	0.666167776270832	0.676560014241488	0.99999953838267	0.694261745341019	0.99999953838267	NA	"abundance"	205	17
"Parabacteroides"	"Age"	"Age"	"Age"	0.211201054439744	0.0217147887600172	0.193312352201656	0.364075812417137	0.99999953838267	0.595600427647076	0.99999953838267	NA	"abundance"	205	178
"Parabacteroides"	"FIScore"	"FIScore"	"FIScore"	-0.0226282800916595	-0.109824456238188	0.171200256014815	0.638549631495147	0.99999953838267	0.620499941977771	0.99999953838267	NA	"abundance"	205	178
"Parabacteroides"	"Sex"	"Female"	"SexFemale"	-0.0413530082046338	0.120634302437176	0.391659301373742	0.703051975786671	0.99999953838267	0.650287958370558	0.99999953838267	NA	"abundance"	205	178
"Parabacteroides"	"TimeNW"	"TimeNW"	"TimeNW"	-0.187584868396395	-0.0653625359736858	0.186736984899133	0.627208475544942	0.99999953838267	0.779139306992673	0.99999953838267	NA	"abundance"	205	178
"Paraprevotella"	"FIScore"	"FIScore"	"FIScore"	-0.0426859126082334	-0.109824456238188	0.200922269642398	0.757372575371504	0.99999953838267	0.637744392570336	0.99999953838267	NA	"abundance"	205	66
"Paraprevotella"	"Location"	"Center"	"LocationCenter"	-1.0621660214586	-0.366942410777038	0.709952506334392	0.395294443167574	0.99999953838267	0.00543365733361981	0.695872760983349	NA	"abundance"	205	66
"Paraprevotella"	"Sex"	"Female"	"SexFemale"	0.243854796170969	0.120634302437176	0.658230539831155	0.858638736863217	0.99999953838267	0.980016993284373	0.99999953838267	NA	"abundance"	205	66
"Paraprevotella"	"TimeNW"	"TimeNW"	"TimeNW"	-0.151171019075084	-0.0653625359736858	0.267916336400308	0.789565630210864	0.99999953838267	0.21632985348331	0.975979911177211	NA	"abundance"	205	66
"Parasutterella"	"TimeNW"	"TimeNW"	"TimeNW"	0.189180289240828	-0.0653625359736858	0.306179206827147	0.484804911315785	0.99999953838267	0.604523496277349	0.99999953838267	NA	"abundance"	205	62
"Peptococcus"	"Sex"	"Female"	"SexFemale"	0.345523966450993	0.120634302437176	0.501951513265579	0.676262511213648	0.99999953838267	0.735877061944671	0.99999953838267	NA	"abundance"	205	53
"Peptococcus"	"TimeNW"	"TimeNW"	"TimeNW"	0.0777597195068209	-0.0653625359736858	0.234517703815655	0.624332650563796	0.99999953838267	0.733287259882203	0.99999953838267	NA	"abundance"	205	53
"Phascolarctobacterium"	"Age"	"Age"	"Age"	0.0698438237663502	0.0217147887600172	0.26483902925485	0.861211918964846	0.99999953838267	0.00565877514453926	0.695872760983349	NA	"abundance"	205	118
"Phascolarctobacterium"	"FIScore"	"FIScore"	"FIScore"	-0.0327638783905317	-0.109824456238188	0.219846484374432	0.739948792284713	0.99999953838267	0.932373369365821	0.99999953838267	NA	"abundance"	205	118
"Phascolarctobacterium"	"Sex"	"Female"	"SexFemale"	-0.383105102523304	0.120634302437176	0.501122471206033	0.348519095061228	0.99999953838267	0.575572630500158	0.99999953838267	NA	"abundance"	205	118
"Phascolarctobacterium"	"TimeNW"	"TimeNW"	"TimeNW"	0.206500542849042	-0.0653625359736858	0.244302726285932	0.367130245812299	0.99999953838267	0.0507383790455519	0.830253550381854	NA	"abundance"	205	118
"Porphyromonas"	"Age"	"Age"	"Age"	-0.780202709019983	0.0217147887600172	0.864968625478329	0.374397734523357	0.99999953838267	0.574063915407945	0.99999953838267	NA	"abundance"	205	26
"Porphyromonas"	"TimeNW"	"TimeNW"	"TimeNW"	0.20811897759785	-0.0653625359736858	0.667593716451953	0.698411544127328	0.99999953838267	0.0926792281623538	0.93843919025082	NA	"abundance"	205	26
"Prevotella"	"Location"	"Center"	"LocationCenter"	1.28839016086065	-0.366942410777038	2.52210397374145	0.565855335973904	0.99999953838267	0.74619482891457	0.99999953838267	NA	"abundance"	205	17
"Prevotella"	"TimeNW"	"TimeNW"	"TimeNW"	-1.48619133132971	-0.0653625359736858	1.32088561711525	0.407720685955429	0.99999953838267	0.509861401793389	0.99999953838267	NA	"abundance"	205	17
"Prevotella_9"	"Sex"	"Female"	"SexFemale"	1.88794095191161	0.120634302437176	1.95112804486527	0.436313928743991	0.99999953838267	0.399691312703971	0.99999953838267	NA	"abundance"	205	28
"RF39"	"Age"	"Age"	"Age"	-0.0015233468204335	0.0217147887600172	0.514234446472387	0.96795100452182	0.99999953838267	0.530307223957985	0.99999953838267	NA	"abundance"	205	28
"RF39"	"FIScore"	"FIScore"	"FIScore"	-0.424867737304658	-0.109824456238188	0.351977443766537	0.473034555613326	0.99999953838267	0.722307420422355	0.99999953838267	NA	"abundance"	205	28
"RF39"	"Location"	"Center"	"LocationCenter"	0.0381503204781188	-0.366942410777038	1.04306323646318	0.752977744589598	0.99999953838267	0.711034943763867	0.99999953838267	NA	"abundance"	205	28
"RF39"	"Sex"	"Female"	"SexFemale"	-0.921677219642663	0.120634302437176	2.692817740651	0.736584892514696	0.99999953838267	0.0163867488732541	0.82405790284544	NA	"abundance"	205	28
"RF39"	"TimeNW"	"TimeNW"	"TimeNW"	0.846416911404394	-0.0653625359736858	0.818051563544333	0.378689635497422	0.99999953838267	0.613973430961673	0.99999953838267	NA	"abundance"	205	28
"Roseburia"	"Age"	"Age"	"Age"	0.277089953133927	0.0217147887600172	0.3219581806973	0.442682230646136	0.99999953838267	0.689396903962433	0.99999953838267	NA	"abundance"	205	134
"Roseburia"	"FIScore"	"FIScore"	"FIScore"	-0.297075602007071	-0.109824456238188	0.299253929323567	0.54423002825449	0.99999953838267	0.699636795223758	0.99999953838267	NA	"abundance"	205	134
"Roseburia"	"Location"	"Center"	"LocationCenter"	-0.601296529424616	-0.366942410777038	0.665466275326546	0.754288857297624	0.99999953838267	0.939626034351893	0.99999953838267	NA	"abundance"	205	134
"Roseburia"	"Sex"	"Female"	"SexFemale"	-0.03369370513498	0.120634302437176	0.649751844650646	0.820194964862633	0.99999953838267	0.867745716761607	0.99999953838267	NA	"abundance"	205	134
"Roseburia"	"TimeNW"	"TimeNW"	"TimeNW"	-0.224115295324077	-0.0653625359736858	0.301713105342798	0.646442587312812	0.99999953838267	0.874997155933942	0.99999953838267	NA	"abundance"	205	134
"Rothia"	"Age"	"Age"	"Age"	-0.193805065821287	0.0217147887600172	0.421835002310764	0.68588982759688	0.99999953838267	0.874401299145554	0.99999953838267	NA	"abundance"	205	17
"Rothia"	"FIScore"	"FIScore"	"FIScore"	-0.30808334193944	-0.109824456238188	0.660075190207618	0.799593532762058	0.99999953838267	0.907508909839112	0.99999953838267	NA	"abundance"	205	17
"Rothia"	"Location"	"Center"	"LocationCenter"	0.308934175471507	-0.366942410777038	1.42440213310878	0.714651001045514	0.99999953838267	0.51334362838599	0.99999953838267	NA	"abundance"	205	17
"Rothia"	"Sex"	"Female"	"SexFemale"	-0.0428878998110443	0.120634302437176	1.15912067407341	0.906702003356404	0.99999953838267	0.991295483822292	0.99999953838267	NA	"abundance"	205	17
"Rothia"	"TimeNW"	"TimeNW"	"TimeNW"	0.089734605156537	-0.0653625359736858	0.574376184616422	0.821792883287476	0.99999953838267	0.709480144854958	0.99999953838267	NA	"abundance"	205	17
"Ruminiclostridium"	"Age"	"Age"	"Age"	-0.0931861696970534	0.0217147887600172	0.165543744680921	0.542324466341835	0.99999953838267	0.683214091999004	0.99999953838267	NA	"abundance"	205	43
"Ruminiclostridium"	"FIScore"	"FIScore"	"FIScore"	0.0474407953908193	-0.109824456238188	0.152644340038093	0.372721707467494	0.99999953838267	0.606521943717503	0.99999953838267	NA	"abundance"	205	43
"Ruminiclostridium"	"Location"	"Center"	"LocationCenter"	-0.1646830063755	-0.366942410777038	0.434599114661337	0.722281999857258	0.99999953838267	0.165685073424929	0.951333957524848	NA	"abundance"	205	43
"Ruminiclostridium"	"Sex"	"Female"	"SexFemale"	0.157022229039511	0.120634302437176	0.387218223756642	0.932954463332439	0.99999953838267	0.825137911592647	0.99999953838267	NA	"abundance"	205	43
"Ruminococcus"	"FIScore"	"FIScore"	"FIScore"	0.042067980839282	-0.109824456238188	0.191357840341464	0.459966992849221	0.99999953838267	0.708364351187686	0.99999953838267	NA	"abundance"	205	156
"Ruminococcus"	"Sex"	"Female"	"SexFemale"	0.241015047005087	0.120634302437176	0.43960733810644	0.798017572830239	0.99999953838267	0.485214999858068	0.99999953838267	NA	"abundance"	205	156
"Ruminococcus"	"TimeNW"	"TimeNW"	"TimeNW"	0.207636895796403	-0.0653625359736858	0.23817229372783	0.35459841733381	0.99999953838267	0.238292852424934	0.975979911177211	NA	"abundance"	205	156
"Sellimonas"	"Age"	"Age"	"Age"	-0.240385777567194	0.0217147887600172	0.342884006507826	0.476489406641493	0.99999953838267	0.725936658641424	0.99999953838267	NA	"abundance"	205	42
"Sellimonas"	"FIScore"	"FIScore"	"FIScore"	-0.466467917211191	-0.109824456238188	0.453189031668296	0.460137373356117	0.99999953838267	0.708548344353167	0.99999953838267	NA	"abundance"	205	42
"Sellimonas"	"Location"	"Center"	"LocationCenter"	-1.11820179275183	-0.366942410777038	0.810435845124054	0.418518508466014	0.99999953838267	0.46794893478285	0.99999953838267	NA	"abundance"	205	42
"Sellimonas"	"Sex"	"Female"	"SexFemale"	0.605692575564955	0.120634302437176	0.805215758939949	0.56982306585371	0.99999953838267	0.814947805328498	0.99999953838267	NA	"abundance"	205	42
"Sellimonas"	"TimeNW"	"TimeNW"	"TimeNW"	-0.360737564695673	-0.0653625359736858	0.493332371342633	0.583497549177137	0.99999953838267	0.294760139730647	0.997062063331157	NA	"abundance"	205	42
"Senegalimassilia"	"Age"	"Age"	"Age"	4.0507406573902	0.0217147887600172	2.44807165923917	0.999999431649396	0.99999953838267	0.775935889373314	0.99999953838267	NA	"abundance"	205	16
"Senegalimassilia"	"FIScore"	"FIScore"	"FIScore"	-8.48490294820272	-0.109824456238188	4.67334200074024	0.999999444808766	0.99999953838267	0.863331228950552	0.99999953838267	NA	"abundance"	205	16
"Senegalimassilia"	"Sex"	"Female"	"SexFemale"	-20.7930034187925	0.120634302437176	11.650064395122	0.999999443111731	0.99999953838267	0.677356575114714	0.99999953838267	NA	"abundance"	205	16
"Senegalimassilia"	"TimeNW"	"TimeNW"	"TimeNW"	-2.35141407761359	-0.0653625359736858	1.72718091159936	0.999999497443452	0.99999953838267	0.330427077521236	0.99999953838267	NA	"abundance"	205	16
"Slackia"	"Age"	"Age"	"Age"	-0.0985258669790151	0.0217147887600172	0.715707902942511	0.873414472185266	0.99999953838267	0.95308263967744	0.99999953838267	NA	"abundance"	205	21
"Slackia"	"Location"	"Center"	"LocationCenter"	-1.59074378329333	-0.366942410777038	1.62781700191964	0.493973549871439	0.99999953838267	0.743937231770287	0.99999953838267	NA	"abundance"	205	21
"Slackia"	"Sex"	"Female"	"SexFemale"	0.420817396795373	0.120634302437176	2.01389829851482	0.887274813507819	0.99999953838267	0.829123934458828	0.99999953838267	NA	"abundance"	205	21
"Slackia"	"TimeNW"	"TimeNW"	"TimeNW"	-0.346243254432328	-0.0653625359736858	0.95145164506449	0.781747916403086	0.99999953838267	0.924495025937147	0.99999953838267	NA	"abundance"	205	21
"Streptococcus"	"Age"	"Age"	"Age"	-0.173966836020663	0.0217147887600172	0.462027059644775	0.676662338779379	0.99999953838267	0.615684395122545	0.99999953838267	NA	"abundance"	205	149
"Streptococcus"	"FIScore"	"FIScore"	"FIScore"	-0.107423078305108	-0.109824456238188	0.454640234070277	0.995842864424666	0.99999953838267	0.823675936609004	0.99999953838267	NA	"abundance"	205	149
"Streptococcus"	"Location"	"Center"	"LocationCenter"	-0.876108349891256	-0.366942410777038	0.922853458279116	0.605770526128017	0.99999953838267	0.798278338785267	0.99999953838267	NA	"abundance"	205	149
"Streptococcus"	"Sex"	"Female"	"SexFemale"	-0.68471320249457	0.120634302437176	0.952657634104307	0.409382759159773	0.99999953838267	0.587201886346834	0.99999953838267	NA	"abundance"	205	149
"Streptococcus"	"TimeNW"	"TimeNW"	"TimeNW"	-0.012117169770409	-0.0653625359736858	0.44937047784386	0.912523233804547	0.99999953838267	0.395739155755284	0.99999953838267	NA	"abundance"	205	149
"Subdoligranulum"	"Age"	"Age"	"Age"	0.132291955948389	0.0217147887600172	0.221805222424831	0.637604993487721	0.99999953838267	0.868669859254965	0.99999953838267	NA	"abundance"	205	137
"Subdoligranulum"	"Sex"	"Female"	"SexFemale"	0.200058830687359	0.120634302437176	0.448188658077541	0.86861899374315	0.99999953838267	0.825590426459486	0.99999953838267	NA	"abundance"	205	137
"Subdoligranulum"	"TimeNW"	"TimeNW"	"TimeNW"	-0.10620247408091	-0.0653625359736858	0.226739673144185	0.885056451429543	0.99999953838267	0.912607345006872	0.99999953838267	NA	"abundance"	205	137
"Sutterella"	"Age"	"Age"	"Age"	0.332389034922441	0.0217147887600172	0.347834809179803	0.394808484464374	0.99999953838267	0.633743229523692	0.99999953838267	NA	"abundance"	205	71
"Sutterella"	"FIScore"	"FIScore"	"FIScore"	0.108041847819971	-0.109824456238188	0.341128995358013	0.538579537863427	0.99999953838267	0.373954734100758	0.99999953838267	NA	"abundance"	205	71
"Sutterella"	"Location"	"Center"	"LocationCenter"	0.0540334827830573	-0.366942410777038	0.980556359955355	0.691173312091786	0.99999953838267	0.00646044819277175	0.695872760983349	NA	"abundance"	205	71
"Sutterella"	"TimeNW"	"TimeNW"	"TimeNW"	-0.0614227775560438	-0.0653625359736858	0.379822883088212	0.992489331331944	0.99999953838267	0.151653667868973	0.951333957524848	NA	"abundance"	205	71
"Tannerellaceae"	"FIScore"	"FIScore"	"FIScore"	-0.191285990750758	-0.109824456238188	0.334463287728518	0.813123625078917	0.99999953838267	0.295720007484313	0.997062063331157	NA	"abundance"	205	86
"Tannerellaceae"	"Location"	"Center"	"LocationCenter"	-0.14327618318486	-0.366942410777038	0.730667304133285	0.783535149302715	0.99999953838267	0.620197734249169	0.99999953838267	NA	"abundance"	205	86
"Tannerellaceae"	"Sex"	"Female"	"SexFemale"	0.378151009842564	0.120634302437176	0.742931898205198	0.738013791507763	0.99999953838267	0.931363226559862	0.99999953838267	NA	"abundance"	205	86
"Turicibacter"	"Age"	"Age"	"Age"	0.722529656876622	0.0217147887600172	0.848079871088572	0.43173388966032	0.99999953838267	0.659714659496845	0.99999953838267	NA	"abundance"	205	48
"Turicibacter"	"FIScore"	"FIScore"	"FIScore"	-0.125571289517416	-0.109824456238188	0.6348406771699	0.980729992795012	0.99999953838267	0.651498000236127	0.99999953838267	NA	"abundance"	205	48
"Turicibacter"	"Location"	"Center"	"LocationCenter"	-0.903333949077574	-0.366942410777038	1.41692433563058	0.720912398545277	0.99999953838267	0.774832821608856	0.99999953838267	NA	"abundance"	205	48
"Turicibacter"	"Sex"	"Female"	"SexFemale"	0.640638452425943	0.120634302437176	1.89037932701143	0.789468730679408	0.99999953838267	0.591092782664914	0.99999953838267	NA	"abundance"	205	48
"Turicibacter"	"TimeNW"	"TimeNW"	"TimeNW"	0.213924706087459	-0.0653625359736858	0.631314019132412	0.676738370901864	0.99999953838267	0.483366765819445	0.99999953838267	NA	"abundance"	205	48
"Tyzzerella"	"Age"	"Age"	"Age"	0.0200684678589261	0.0217147887600172	0.299712823413413	0.995740929538105	0.99999953838267	0.342054019201019	0.99999953838267	NA	"abundance"	205	108
"Tyzzerella"	"FIScore"	"FIScore"	"FIScore"	-0.257720656652343	-0.109824456238188	0.274539447347256	0.602333106296582	0.99999953838267	0.639860301983627	0.99999953838267	NA	"abundance"	205	108
"Tyzzerella"	"Location"	"Center"	"LocationCenter"	-0.787271828855483	-0.366942410777038	0.612735123615395	0.551062840849341	0.99999953838267	0.710293327791029	0.99999953838267	NA	"abundance"	205	108
"Tyzzerella"	"Sex"	"Female"	"SexFemale"	0.230167171725416	0.120634302437176	0.604872789697134	0.861823562123093	0.99999953838267	0.37841164398435	0.99999953838267	NA	"abundance"	205	108
"Tyzzerella"	"TimeNW"	"TimeNW"	"TimeNW"	-0.0200022088782913	-0.0653625359736858	0.336705257443851	0.904989769355606	0.99999953838267	0.531354495727985	0.99999953838267	NA	"abundance"	205	108
"UBA1819"	"FIScore"	"FIScore"	"FIScore"	0.0446321695983652	-0.109824456238188	0.202042164200763	0.472740572595364	0.99999953838267	0.321866407360647	0.99999953838267	NA	"abundance"	205	153
"UBA1819"	"Location"	"Center"	"LocationCenter"	-0.08142209853709	-0.366942410777038	0.494769371125306	0.634031422541463	0.99999953838267	0.866067000312975	0.99999953838267	NA	"abundance"	205	153
"UBA1819"	"TimeNW"	"TimeNW"	"TimeNW"	-0.301577726450046	-0.0653625359736858	0.232263416011757	0.413058760073088	0.99999953838267	0.206478758534313	0.975979911177211	NA	"abundance"	205	153
"UC5-1-2E3"	"FIScore"	"FIScore"	"FIScore"	0.1841087700384	-0.109824456238188	0.278213693020519	0.393339076019782	0.99999953838267	0.631962523315469	0.99999953838267	NA	"abundance"	205	37
"UC5-1-2E3"	"Location"	"Center"	"LocationCenter"	-0.7442909742587	-0.366942410777038	0.560323229491011	0.626625944943395	0.99999953838267	0.153158773473828	0.951333957524848	NA	"abundance"	205	37
"UC5-1-2E3"	"Sex"	"Female"	"SexFemale"	0.0527859408016913	0.120634302437176	0.411714680647781	0.894600813599748	0.99999953838267	0.988891011506165	0.99999953838267	NA	"abundance"	205	37
"UCG-002"	"Age"	"Age"	"Age"	0.121949607266932	0.0217147887600172	0.345345199358856	0.77690553998376	0.99999953838267	0.349162415865189	0.99999953838267	NA	"abundance"	205	133
"UCG-002"	"FIScore"	"FIScore"	"FIScore"	-0.327844998356648	-0.109824456238188	0.285202223959228	0.461642549352738	0.99999953838267	0.290749168022497	0.997062063331157	NA	"abundance"	205	133
"UCG-002"	"Location"	"Center"	"LocationCenter"	-0.52440611101804	-0.366942410777038	0.70383661261956	0.840511753920375	0.99999953838267	0.948490296532629	0.99999953838267	NA	"abundance"	205	133
"UCG-002"	"Sex"	"Female"	"SexFemale"	-0.551753265350629	0.120634302437176	0.721100259263099	0.36960592043307	0.99999953838267	0.602603304446963	0.99999953838267	NA	"abundance"	205	133
"UCG-002"	"TimeNW"	"TimeNW"	"TimeNW"	0.0581753789533752	-0.0653625359736858	0.348844964411386	0.750243651983415	0.99999953838267	0.572737521916139	0.99999953838267	NA	"abundance"	205	133
"UCG-003"	"Age"	"Age"	"Age"	0.0160944828550305	0.0217147887600172	0.236131427139231	0.981899974248327	0.99999953838267	0.109260396917222	0.951333957524848	NA	"abundance"	205	66
"UCG-003"	"FIScore"	"FIScore"	"FIScore"	-0.0263601924281062	-0.109824456238188	0.209616265294153	0.70717417744155	0.99999953838267	0.531113423798627	0.99999953838267	NA	"abundance"	205	66
"UCG-003"	"Sex"	"Female"	"SexFemale"	-0.11360010854379	0.120634302437176	0.495268494087495	0.656844130764665	0.99999953838267	0.141964596561966	0.951333957524848	NA	"abundance"	205	66
"UCG-005"	"Age"	"Age"	"Age"	0.37195171088429	0.0217147887600172	0.428872868861006	0.432483354278263	0.99999953838267	0.677924856828749	0.99999953838267	NA	"abundance"	205	54
"UCG-005"	"FIScore"	"FIScore"	"FIScore"	0.117810523817661	-0.109824456238188	0.331518282463774	0.511235569259724	0.99999953838267	0.492089422655474	0.99999953838267	NA	"abundance"	205	54
"UCG-005"	"Location"	"Center"	"LocationCenter"	-1.22802402968476	-0.366942410777038	0.880811759583944	0.374598864984088	0.99999953838267	0.282905579084959	0.997062063331157	NA	"abundance"	205	54
"UCG-005"	"Sex"	"Female"	"SexFemale"	-0.295692021273911	0.120634302437176	0.797226806813769	0.615113004623185	0.99999953838267	0.851862000789808	0.99999953838267	NA	"abundance"	205	54
"UCG-010"	"Location"	"Center"	"LocationCenter"	-0.318363630528553	-0.366942410777038	0.92743837966576	0.961403485471349	0.99999953838267	0.19305536905803	0.951333957524848	NA	"abundance"	205	46
"uncultured"	"Age"	"Age"	"Age"	0.0831622896487382	0.0217147887600172	0.271840731982109	0.827056682409971	0.99999953838267	0.828492332895414	0.99999953838267	NA	"abundance"	205	154
"uncultured"	"FIScore"	"FIScore"	"FIScore"	-0.253049268617751	-0.109824456238188	0.219523098230045	0.53678712957578	0.99999953838267	0.785433836673354	0.99999953838267	NA	"abundance"	205	154
"uncultured"	"Location"	"Center"	"LocationCenter"	0.139225019937214	-0.366942410777038	0.54696039623101	0.435172464448584	0.99999953838267	0.478625024011026	0.99999953838267	NA	"abundance"	205	154
"uncultured"	"Sex"	"Female"	"SexFemale"	0.153471640150622	0.120634302437176	0.535002002232456	0.953317572828232	0.99999953838267	0.68309205794465	0.99999953838267	NA	"abundance"	205	154
"uncultured"	"TimeNW"	"TimeNW"	"TimeNW"	0.146252604845879	-0.0653625359736858	0.255414297268626	0.489092828021226	0.99999953838267	0.664490959809141	0.99999953838267	NA	"abundance"	205	154
"Unknown"	"FIScore"	"FIScore"	"FIScore"	-0.0108762148799408	-0.109824456238188	0.0795453748531843	0.366853965668942	0.99999953838267	0.366853965668942	0.99999953838267	NA	"abundance"	205	205
"Unknown"	"Location"	"Center"	"LocationCenter"	-0.509998156376541	-0.366942410777038	0.186775764455479	0.714243950769178	0.99999953838267	0.714243950769178	0.99999953838267	NA	"abundance"	205	205
"Unknown"	"Sex"	"Female"	"SexFemale"	0.0839308600253434	0.120634302437176	0.181015747869213	0.882606184884487	0.99999953838267	0.882606184884487	0.99999953838267	NA	"abundance"	205	205
"Unknown"	"TimeNW"	"TimeNW"	"TimeNW"	-0.173730250795886	-0.0653625359736858	0.0876820542987465	0.572695031868818	0.99999953838267	0.572695031868818	0.99999953838267	NA	"abundance"	205	205
