	NW001	NW002	NW003	NW005	NW006	NW007	NW008	NW010	NW011	NW012	NW013	NW014	NW015	NW016	NW018	NW019	NW020	NW021	NW022	NW023	NW025	NW026	NW027	NW028	NW029	NW030	NW031	NW032	NW033	NW034	NW035	NW036	NW038	NW040	NW041	NW042	NW043	NW044	NW045	NW046	NW047	NW048	NW049	NW050	NW051	NW052	NW053
NW025	0.4775662422180176	0.6284540891647339	0.3667102158069611	0.3556100726127625	0.5942055583000183	0.4908806979656219	0.5314905643463135	0.5597645044326782	0.4721814692020416	0.4178308546543121	0.2658788859844208	0.4056895971298218	0.3034764230251312	0.2886728346347809	0.2977716028690338	0.3528749048709869	0.5064154863357544	0.6125012040138245	0.4283210635185242	0.3480139076709747	0.0	0.3723626136779785	0.7763869166374207	0.553024411201477	0.5146268010139465	0.3735962510108948	0.3061358630657196	0.3641926348209381	0.5332486629486084	0.4499208331108093	0.5030416250228882	0.2597962021827698	0.3455462753772736	0.3657793700695038	0.30638587474823	0.4692734181880951	0.4684391915798187	0.2766114771366119	0.5984901785850525	0.4286211133003235	0.3070495426654816	0.314825028181076	0.3431486487388611	0.6401885747909546	0.4360347092151642	0.4228131175041199	0.6006002426147461
NW026	0.4973076283931732	0.5422045588493347	0.4840540587902069	0.2648158967494965	0.4936847686767578	0.418462336063385	0.391813188791275	0.4629117548465729	0.3360226154327393	0.246384933590889	0.3728314936161041	0.3280491232872009	0.353209912776947	0.422873318195343	0.351311594247818	0.5194520950317383	0.3535853326320648	0.5393291711807251	0.3338011801242828	0.4376496374607086	0.3723626136779785	0.0	0.6539384126663208	0.3649972677230835	0.5069823861122131	0.3811285197734833	0.382761150598526	0.4427275061607361	0.4409754872322083	0.439407080411911	0.564774215221405	0.2687422931194305	0.3693060278892517	0.325423389673233	0.373256117105484	0.485666960477829	0.4265645742416382	0.3665012121200562	0.4319891333580017	0.4555811285972595	0.3464964032173157	0.2910823225975037	0.3584625124931335	0.5582355856895447	0.508990466594696	0.3373676538467407	0.4915888607501984
NW027	0.6213850975036621	0.7251020073890686	0.8154500126838684	0.678004264831543	0.6196907758712769	0.650392472743988	0.5797449946403503	0.430180698633194	0.7304360866546631	0.6041762232780457	0.7134215235710144	0.6933855414390564	0.7815175652503967	0.7765176892280579	0.8188452124595642	0.8394965529441833	0.5921642184257507	0.7453383207321167	0.6303788423538208	0.7972964644432068	0.7763869166374207	0.6539384126663208	0.0	0.6194056272506714	0.9125059247016907	0.8327130079269409	0.7697099447250366	0.6997741460800171	0.7151362895965576	0.8436956405639648	0.6394667029380798	0.6911323070526123	0.7407682538032532	0.675028920173645	0.7880114316940308	0.7386961579322815	0.695275068283081	0.7616629004478455	0.6018297672271729	0.7040188312530518	0.6567406058311462	0.7547723054885864	0.6996380090713501	0.5000087022781372	0.8623061180114746	0.5380700826644897	0.5029768943786621
NW028	0.5668231844902039	0.6726710200309753	0.6220199465751648	0.4760306775569916	0.6465483903884888	0.4689436852931976	0.5058872699737549	0.4971072971820831	0.2484020292758942	0.4309015274047852	0.4864741861820221	0.529906153678894	0.5614858865737915	0.6043825745582581	0.4639574587345123	0.6969547271728516	0.5400014519691467	0.4315661787986755	0.4214557409286499	0.641788125038147	0.553024411201477	0.3649972677230835	0.6194056272506714	0.0	0.6856105923652649	0.4202772080898285	0.5524331331253052	0.5088691115379333	0.3274743556976318	0.5730224847793579	0.6597646474838257	0.4378839433193207	0.6056002378463745	0.4649410843849182	0.5339312553405762	0.6613781452178955	0.5624696612358093	0.5535253286361694	0.5932706594467163	0.6206135153770447	0.4714696109294891	0.4914095103740692	0.4663416147232056	0.640925407409668	0.6908743381500244	0.5309079885482788	0.5401095151901245
NW029	0.75362628698349	0.6732025146484375	0.3078003227710724	0.5053741335868835	0.7969186305999756	0.6839913129806519	0.7007883787155151	0.7267521023750305	0.6480442881584167	0.6178800463676453	0.5481207370758057	0.6066052317619324	0.5124427676200867	0.5689195990562439	0.4597690105438232	0.4859969019889832	0.6868700981140137	0.589373767375946	0.6247422695159912	0.3871518671512604	0.5146268010139465	0.5069823861122131	0.9125059247016907	0.6856105923652649	0.0	0.5066986680030823	0.4793839454650879	0.6735959053039551	0.6404781937599182	0.4067793190479279	0.7830288410186768	0.4971901178359985	0.5656302571296692	0.4811738133430481	0.4189313054084778	0.3714095652103424	0.6357090473175049	0.4740132391452789	0.748877763748169	0.6275199055671692	0.6352066397666931	0.4562754929065704	0.5035311579704285	0.7846884727478027	0.369612455368042	0.6357472538948059	0.748458206653595
NW030	0.6303198933601379	0.6932088136672974	0.3835463523864746	0.4669363498687744	0.6946482062339783	0.5851839184761047	0.5808089971542358	0.6545180678367615	0.3591007590293884	0.4959119856357574	0.4068304896354675	0.4926473498344421	0.4846281707286835	0.5089209675788879	0.1893377751111984	0.5493771433830261	0.5627994537353516	0.4984356462955475	0.5433124899864197	0.4386179745197296	0.3735962510108948	0.3811285197734833	0.8327130079269409	0.4202772080898285	0.5066986680030823	0.0	0.4432629346847534	0.4771535992622375	0.4662337005138397	0.4220661222934723	0.6824711561203003	0.3290681540966034	0.550003170967102	0.4515838921070099	0.4307771325111389	0.5448869466781616	0.5539721846580505	0.4336270093917847	0.6892513036727905	0.5905312895774841	0.5131484866142273	0.4019242227077484	0.4146703481674194	0.7556186318397522	0.4872319996356964	0.5539665818214417	0.6844027042388916
NW031	0.5173931121826172	0.5517109036445618	0.3807060420513153	0.3164496123790741	0.562778115272522	0.4400984048843384	0.5208114981651306	0.520579993724823	0.492148220539093	0.4207563996315002	0.3570214211940765	0.3905386328697205	0.3055709004402161	0.2743786871433258	0.3765529692173004	0.3454842269420624	0.4775388240814209	0.5907761454582214	0.3991131484508514	0.3308980464935303	0.3061358630657196	0.382761150598526	0.7697099447250366	0.5524331331253052	0.4793839454650879	0.4432629346847534	0.0	0.416572630405426	0.55253005027771	0.4474126100540161	0.5080311298370361	0.2871159017086029	0.4056490957736969	0.2905471622943878	0.3418868184089661	0.4465024471282959	0.4544345140457153	0.2319573014974594	0.5575255155563354	0.3597405254840851	0.3669647872447968	0.3421198427677155	0.3472525179386139	0.6508667469024658	0.4296668469905853	0.4570303559303284	0.5130794048309326
NW032	0.6006471514701843	0.6701458692550659	0.4807369709014893	0.4563558995723724	0.6331174373626709	0.5150157809257507	0.5672145485877991	0.5795115828514099	0.4800471663475037	0.4411306083202362	0.3327439427375793	0.4476884305477142	0.4055712521076202	0.443527489900589	0.4481216371059418	0.5753932595252991	0.5706025958061218	0.6591435670852661	0.4916697442531586	0.4959025979042053	0.3641926348209381	0.4427275061607361	0.6997741460800171	0.5088691115379333	0.6735959053039551	0.4771535992622375	0.416572630405426	0.0	0.4901086091995239	0.5495326519012451	0.6228907704353333	0.3322384059429169	0.4941027164459229	0.4883483648300171	0.4643095731735229	0.5862957239151001	0.5620064735412598	0.4805053770542145	0.6415088772773743	0.5295101404190063	0.4207321405410767	0.4402206242084503	0.415013313293457	0.7517505884170532	0.5977259874343872	0.4691222310066223	0.6491077542304993
NW033	0.6611490249633789	0.7492135167121887	0.6024361252784729	0.5366256833076477	0.7789189219474792	0.6347362995147705	0.6720371246337891	0.5849108695983887	0.4027494490146637	0.5457540154457092	0.5076847076416016	0.5572002530097961	0.5825191140174866	0.6029981970787048	0.5002542734146118	0.6959023475646973	0.6500853896141052	0.3029534518718719	0.4522051215171814	0.6005791425704956	0.5332486629486084	0.4409754872322083	0.7151362895965576	0.3274743556976318	0.6404781937599182	0.4662337005138397	0.55253005027771	0.4901086091995239	0.0	0.5830597877502441	0.7971491813659668	0.4299521744251251	0.6262750029563904	0.5217248201370239	0.4969799518585205	0.6087163686752319	0.6557284593582153	0.5659639239311218	0.6823458075523376	0.6635600924491882	0.5357376933097839	0.4958500862121582	0.5220751762390137	0.6986184120178223	0.6935060024261475	0.6195397973060608	0.63341224193573
NW034	0.7192952632904053	0.5541710257530212	0.4056595861911774	0.3926130831241608	0.6985507011413574	0.5787541270256042	0.627873420715332	0.6913487315177917	0.4815926551818848	0.4645969271659851	0.4222761988639832	0.4658283591270447	0.4103466868400574	0.4997393190860748	0.3578587174415588	0.4096505343914032	0.5765489935874939	0.534465491771698	0.535831093788147	0.4480775892734528	0.4499208331108093	0.439407080411911	0.8436956405639648	0.5730224847793579	0.4067793190479279	0.4220661222934723	0.4474126100540161	0.5495326519012451	0.5830597877502441	0.0	0.7254655361175537	0.3472557663917542	0.5222631096839905	0.4571740329265594	0.3017653822898865	0.4534962773323059	0.612696647644043	0.4774301946163177	0.6620777249336243	0.6036685109138489	0.5825644731521606	0.4150737226009369	0.3746755421161652	0.737752377986908	0.4876274764537811	0.5162367224693298	0.6819886565208435
