	NW001	NW002	NW003	NW005	NW006	NW007	NW008	NW010	NW011	NW012	NW013	NW014	NW015	NW016	NW018	NW019	NW020	NW021	NW022	NW023	NW025	NW026	NW027	NW028	NW029	NW030	NW031	NW032	NW033	NW034	NW035	NW036	NW038	NW040	NW041	NW042	NW043	NW044	NW045	NW046	NW047	NW048	NW049	NW050	NW051	NW052	NW053
NW038	45.08406838678853	46.810823714355706	41.773868330409684	45.2572529070435	46.48365165571424	44.20092076663364	45.349312923071345	48.38759461562321	46.11486817270493	45.73606552421276	48.39472492681223	44.7279464627004	45.95039228826598	45.17166415285893	45.25949412193389	45.62093888244212	46.25140372361844	42.89358687361088	46.16846573992875	44.492984686179625	46.17841055155375	45.8040647573803	48.03538428344185	45.42594935496655	44.50596193707349	44.305665354534085	45.31480632067715	46.551653949222114	44.84641288126494	44.699938907592376	46.35200805730662	44.868788579722946	0.0	44.6808366441529	46.677164817095836	46.63947984739737	46.40741517028266	45.460321574829074	43.82176977642776	46.04298713643782	45.447105137302465	44.70720025883264	45.99833099641067	44.019725376483116	42.604485137073894	45.72828956563119	42.55795400980662
NW040	41.786002632257365	45.488511447253224	42.589336758759416	44.42163477755007	44.68793485941829	42.39265576953987	43.74485734410353	44.6000042569986	46.38187976443814	45.487938637108975	45.90871496644024	43.87167685674601	45.21928523827279	40.79645461624504	44.09853249702126	40.97831236944175	45.94042472591739	38.88462615065133	44.53869224394035	42.619000206347344	43.15993177216464	45.738327444551196	46.20115156435144	44.03691142410276	43.48739632911858	43.999012925511806	40.403276917400376	44.9578670149399	42.764036336289315	42.961217611609385	43.9287871763942	43.839294566263355	44.6808366441529	0.0	44.08242532749684	43.57731158746769	39.375847486130766	42.520901079023865	40.18660108917749	45.89130551013097	41.367606443546876	43.036791828996634	44.66381703474273	40.38009790490675	42.13487796937221	47.0043801026452	39.4565167222518
NW041	39.323035169562274	44.602783160784625	42.369951080081904	44.343562073856454	46.93942313451445	42.68848213157512	44.92287711481952	42.55367757202843	44.981458441444985	45.98579549561424	43.30624945452576	43.44231857178681	45.34608813006026	40.86461369233812	42.75673859011471	43.90952687780789	46.44979746500643	41.00514348225097	44.79757834494473	43.527295729587564	42.329030891534785	44.89702390719575	45.47696216229572	42.70855858496557	43.02100806273001	41.773902655938784	42.777722249322125	42.603104058530334	40.17076443696322	42.76876439678324	44.3133894945806	40.57532926300562	46.677164817095836	44.08242532749684	0.0	41.70848555743114	46.83687090936779	44.50804333730104	42.04530006205554	44.69048875172533	41.80364834488524	44.11763888865484	43.6261987064569	39.1518010149891	41.438442887619246	43.95986676118866	40.53100897796296
NW042	40.39742961624273	42.99885425028592	39.56662166462871	44.59451186113558	45.81785368191812	43.18304449064783	44.73573391904313	43.196894936265494	45.03680846421036	45.03354638659484	43.52428680513069	43.762283203860605	43.571652918178934	40.561929672886556	44.40592396025969	43.841197429767256	45.34908537664027	38.851030522654916	45.271824512232264	43.24683913177852	41.264807123985904	45.005660655404235	43.93713656778207	43.26818452390813	42.11409608603232	41.146358545276435	40.54890627357038	42.385264076405974	38.892356116520034	43.10970103281891	43.25295653372858	41.12384465728179	46.63947984739737	43.57731158746769	41.70848555743114	0.0	45.737334630025096	42.752973803961346	42.38581804509423	42.79401498597112	42.43545640861641	44.956836619965344	42.342467717152445	39.442168523262744	42.02051084771805	45.53793219806323	40.92909827952041
NW043	42.73602448029345	46.30207150932712	42.840308376760795	47.53930170632961	45.70404000841055	44.688277167152634	45.93342876780626	45.51313496479973	46.33612629882973	47.092257683830596	46.07422714636454	44.817019308186836	46.25480836019637	43.3886340833119	45.686280982596394	44.09265590705736	48.12714003805302	41.11992692041759	46.49446289451761	46.0392112484349	46.51538638709661	47.019225927993546	46.34508095159893	45.08961497895002	44.79882438630605	45.13041012330078	42.5803838346833	46.53706335375283	44.16035140596994	45.03517530733353	44.62365607100808	45.33878788834925	46.40741517028266	39.375847486130766	46.83687090936779	45.737334630025096	0.0	44.852125089699484	43.72884778401407	46.903548373244085	43.11420682265744	45.780840045345734	44.811893954894984	41.05631614865072	42.98096845513517	48.08575924524976	41.04175137841098
NW044	42.27427433218133	44.70441476906368	42.15586027515073	44.739441301584684	45.762818195001806	42.382012174659	44.722919380438874	45.92490250039915	46.05235883140399	46.19306653536459	46.812652879829365	43.46822629889214	44.17651806560191	40.8578789761424	44.75390553596576	41.98458089480144	46.834423142877164	40.93608521002105	43.269778026274935	42.953171060547945	42.99529368058998	44.92244499605029	45.438481069969896	45.20257518411634	43.10798434987931	42.08149299406332	40.31853247499322	45.451143929367426	44.18903130742663	43.12186513941049	42.374473837669704	43.89043993217885	45.460321574829074	42.520901079023865	44.50804333730104	42.752973803961346	44.852125089699484	0.0	39.6446205312461	42.6041606339982	42.066116611248134	44.71259641976632	45.7322216529395	41.84109209031903	40.5023131584692	47.32955434231766	42.10635579527304
NW045	38.83332267018883	41.36998075979435	39.567019517947514	40.120303278005444	44.31818309475122	39.77300418623843	40.35376379756335	40.02688803461179	41.04397856503641	40.834553767110684	43.18011635165875	40.346209922190184	43.09085173616058	40.20958941427014	40.76082146845003	41.31643571744401	42.39393933322499	37.1641329722924	39.815601319248614	42.62892958365938	41.34677333436328	42.40929991019511	41.458991124685376	39.57188635920298	42.85430150092077	40.877255357061784	41.82107168435921	42.13507525619694	39.76781343446629	38.33811221598116	42.957664930081165	39.548991783073866	43.82176977642776	40.18660108917749	42.04530006205554	42.38581804509423	43.72884778401407	39.6446205312461	0.0	43.30753051884209	38.856783090903384	40.41594236511612	41.3748060100088	36.84888504242952	39.47848502775967	42.39005346163572	36.89913924581129
NW046	43.307038939643654	45.71184702275408	41.57436042061112	46.27163769048047	46.77451680929481	42.5981124756092	45.35766868959156	46.77908705970438	46.17166048355959	45.892713371297475	46.473243284646074	44.3775557091365	45.22058875445616	42.3724623640274	43.86365617121139	43.97457583275455	46.967390593493135	43.00374609290683	44.929362981067335	42.610956999075185	42.39714433436077	46.517523643873275	45.190071422854416	44.41942677748559	43.480455639361374	42.55378308959019	42.32495584682936	42.92098905652245	43.581652050652714	43.74923417323288	41.112988383992914	45.21850763005043	46.04298713643782	45.89130551013097	44.69048875172533	42.79401498597112	46.903548373244085	42.6041606339982	43.30753051884209	0.0	43.68826706840428	45.56206576876495	45.41408983049317	42.8242584031774	40.5766454065593	47.155164811022956	41.99038236747664
NW047	38.851382063479676	43.34320073381299	40.17447026788233	43.31791263485114	43.856727901670226	41.339813544587216	43.029345182639965	41.070942080117604	44.8401633727223	42.24241748927629	39.86120990256544	40.4696463078497	43.26630166201808	38.728993443758895	41.44661658762083	41.70565656808792	44.30912258754096	37.58108223003948	42.41743065239713	39.58830256276978	39.73789202949757	44.6644465343346	43.028302557033655	40.35554627823329	40.421718598891545	41.77721765580918	40.49503579360437	42.5731267381648	39.08112800265675	40.68245743146651	41.95592189511038	41.9940239892275	45.447105137302465	41.367606443546876	41.80364834488524	42.43545640861641	43.11420682265744	42.066116611248134	38.856783090903384	43.68826706840428	0.0	40.5626708325604	41.623863461366746	37.283872578662844	39.03208256266372	45.04800351023011	38.51679043932771
NW048	41.051773413492235	46.51378854765868	42.82650392900665	44.35512339046451	44.691147352529526	40.44145943706417	42.339603726341224	44.12427684053502	43.684137642635626	43.14860211163733	45.167333403929	42.54981353872506	45.916668182231874	42.661042209718794	42.45590873268522	44.84782792860106	43.73217653309374	42.57115437605407	42.99469156934541	44.63265208625758	43.83045099816294	43.44518204433383	46.978530216600184	42.8846380696922	44.950524635167994	42.08589741662372	41.98908274281238	45.456351872781475	44.230711942487005	42.198603852773246	44.72882571529217	41.74099492472285	44.70720025883264	43.036791828996634	44.11763888865484	44.956836619965344	45.780840045345734	44.71259641976632	40.41594236511612	45.56206576876495	40.5626708325604	0.0	44.98594676717889	41.55083098395662	42.42074640588534	45.02039358017407	39.13587125901287
NW049	40.7677393671249	42.94796929023188	39.64565224319884	44.971341750736286	47.27689498737407	43.11791106119107	44.078708106108884	43.13047542759661	44.09738759785577	44.85435843000282	43.717367873338574	44.51317761466741	43.669826068603925	42.079063039273954	44.9783234618768	43.597292838072775	45.01798602233867	37.61448931074181	45.14161743643506	44.64642029206332	43.41763414278621	45.58980680214054	43.74194109418315	42.51633834913831	44.94812804077816	42.33905256367889	43.133797617667156	42.54733744042574	40.42324225265776	41.99608374080039	45.85904068178899	42.53731689161543	45.99833099641067	44.66381703474273	43.6261987064569	42.342467717152445	44.811893954894984	45.7322216529395	41.3748060100088	45.41408983049317	41.623863461366746	44.98594676717889	0.0	39.25847011850729	43.73945513300165	44.735268284033516	40.280822589619866
NW050	37.019273525399264	41.05539334802857	37.517414144351264	42.34156686414908	41.753147280301796	38.600064182643585	40.73983179352619	38.54597093158639	41.64728356460209	42.534799649838206	40.92333687123805	40.758674760897264	41.69111262761309	40.58816504967349	41.1079058049304	42.26412849748424	42.47138619382855	35.223577055217596	40.36385028490664	41.74371669992837	39.079245153209946	42.85260824032979	37.4712185615448	38.78890050792596	40.48128344122389	39.54262556778874	41.40891648657851	40.81267622865234	37.50750406687101	39.91200573137364	41.618171139085156	39.59150591834399	44.019725376483116	40.38009790490675	39.1518010149891	39.442168523262744	41.05631614865072	41.84109209031903	36.84888504242952	42.8242584031774	37.283872578662844	41.55083098395662	39.25847011850729	0.0	39.336795315220485	42.82826403356204	34.309587517035546
NW051	37.491566305712375	43.388207409170185	37.51729174886074	43.461346189604114	43.58029230570904	40.0217736898478	43.051610209832276	41.77405822732882	43.593041742689024	43.78664921987426	42.55359488492127	41.18420226167577	43.266107436962194	39.60891448721923	41.18355844134089	39.84296142145039	45.42811943013395	38.81966902419626	42.404443871215825	37.901929478227615	42.314568364371496	43.67732776513009	43.697851154646884	41.80840873224425	37.22995487208781	41.815299080583856	39.42581029082188	42.5222113168286	41.60051122229791	41.160153745728316	38.63789979737341	41.906853379008695	42.604485137073894	42.13487796937221	41.438442887619246	42.02051084771805	42.98096845513517	40.5023131584692	39.47848502775967	40.5766454065593	39.03208256266372	42.42074640588534	43.73945513300165	39.336795315220485	0.0	44.97161234647937	38.23865002296958
NW052	43.8094874815553	44.60731083669667	43.02230734816972	42.99449342963018	47.11556452574208	42.488322935563936	44.90827399084486	45.832256901576905	44.27780530449619	44.78289700255193	47.01828200774197	43.491070107766944	46.073732442370584	45.58035163041926	44.758323477318626	47.270142693221445	44.55119244795185	43.21291170665638	44.898262480993495	45.785813397193394	45.5158249420272	44.82766439098604	46.50888598993362	42.694893587611936	47.262432800862264	43.37918014337482	44.85764020536085	44.38998510942133	43.88957965627536	44.479387451899655	46.936616972458594	42.90287478557008	45.72828956563119	47.0043801026452	43.95986676118866	45.53793219806323	48.08575924524976	47.32955434231766	42.39005346163572	47.155164811022956	45.04800351023011	45.02039358017407	44.735268284033516	42.82826403356204	44.97161234647937	0.0	42.00015025794048
NW053	37.08147321397317	39.70158844957933	36.791421808647485	40.509370540180036	40.98727521962325	37.47230687669503	39.64405488514624	39.786874200079595	40.67617826245402	41.293718612333784	40.430967108022664	40.213154771904144	42.39261620021199	39.754538940593676	39.14943029580017	41.70555267764627	41.73140401167333	35.89710754673169	39.961525170001764	41.76076442926096	39.86590659722962	42.24456965950882	40.22124839765757	37.41351384544406	40.32417701579038	39.54576817258946	37.56000132653597	40.93656538374998	37.7257435360256	37.56315041736426	40.65819136831645	39.29550933970903	42.55795400980662	39.4565167222518	40.53100897796296	40.92909827952041	41.04175137841098	42.10635579527304	36.89913924581129	41.99038236747664	38.51679043932771	39.13587125901287	40.280822589619866	34.309587517035546	38.23865002296958	42.00015025794048	0.0
