	NW001	NW002	NW003	NW005	NW006	NW007	NW008	NW010	NW011	NW012	NW013	NW014	NW015	NW016	NW018	NW019	NW020	NW021	NW022	NW023	NW025	NW026	NW027	NW028	NW029	NW030	NW031	NW032	NW033	NW034	NW035	NW036	NW038	NW040	NW041	NW042	NW043	NW044	NW045	NW046	NW047	NW048	NW049	NW050	NW051	NW052	NW053
NW013	1.7771772713268974	1.490776378150751	1.011161866355139	1.9086179209763463	3.54574189277728	2.574804778232633	2.9265778174756387	1.4129891333888216	3.6486195042559975	2.948681711467812	0.0	2.911208215348634	1.8505625371355072	2.1563833946329463	2.4315487543146164	2.8489814840906003	2.097841106999444	1.7968576922666177	2.911992396522061	1.490158152223824	0.6864701137494753	3.3410971091745245	1.6879645614507666	2.651151022313478	1.8735602675453926	1.6868454268059403	2.291055251270069	1.9640813115131812	0.914594884336124	2.2554631116938495	2.2764955827321116	1.2651890058145248	3.611934511765926	3.579037490181194	1.6877686780560208	0.5040187080825543	4.026296370394248	2.776182187331703	3.3155172387061187	1.6683433057595602	1.9601232638720336	3.386068454711645	1.4158586447568355	2.509960491374409	2.6438082472160853	2.6805598150631833	3.5995465426833055
NW014	1.1445014145408194	1.643059174909594	1.9181361738659513	1.095933317536528	1.5052958854158396	1.1347819127336949	0.20853486433568652	1.6041498862439822	1.8015489083941099	0.3764336154306603	2.911208215348634	0.0	1.6598526934233875	1.8154307864690775	1.015526523845335	1.5086723290227317	1.7942828111175158	1.1180918108956597	0.29331448337243915	3.2423427574734838	3.1982130922630465	0.7072518478710309	1.415505713494335	1.7337937038751838	2.48419373328236	1.4324832991295535	1.5643914729725785	2.6436341605253304	2.7147583918569262	0.9801280005854179	2.282465655811426	2.1528423842817785	1.2478406049783217	1.6777368940630861	1.2415859049029807	2.46352661809513	1.756686267391145	1.4147541963338106	0.8806137671866331	2.1242053924856856	1.1009665787206977	0.4819587098483388	1.9398942834731163	1.1943674930640047	1.7151101600883518	0.7153197845831449	0.7413875528916654
NW015	0.8961183546236694	1.570243556710408	1.0099980905278056	1.341440713732246	1.7295596181225341	2.1276716508092535	1.787119534989732	1.377757519426172	3.19187612245468	1.888116944668466	1.8505625371355072	1.6598526934233875	0.0	0.3876810048357035	1.9130509833629106	1.0043037989031978	2.257182625740286	0.9887596385061447	1.809186579855974	1.6320003635500988	1.8359642182193208	2.320656790343402	1.5096709729466846	2.5956823545401058	0.8505283966678459	1.516915608942075	0.4431856694388096	2.7883869208026892	2.209160755548895	1.6912770069989884	0.794197795813466	1.9334656040553224	1.86489701537592	1.743168397937665	1.1047740113962883	1.3530674006563288	2.221678496855526	0.9414771206549039	2.431532882974291	0.4891941125297968	0.6262731159787803	2.058874067309503	1.840343443858598	2.1184818648097763	0.811816623705444	1.9141068277263433	2.380964949157984
NW016	1.2420627593021962	1.9462038805263637	1.382731856973391	1.6849495521817612	1.5432349430427472	2.435467859271616	1.9707245476077848	1.7594361446493438	3.460520920288588	2.0896154285379853	2.1563833946329463	1.8154307864690775	0.3876810048357035	0.0	2.222857225535836	0.7769411853850219	2.6225998217725146	1.3336835163218212	2.004289994445734	1.6683306347338727	2.0418228704953667	2.5058447723491004	1.869425436559071	2.932750345895984	0.739519191829636	1.8872037646696012	0.2759567912467429	3.1718604527038456	2.576802733372583	2.0096263644800594	0.4786852801093559	2.317939753688372	1.7537737199565753	1.517841025062681	1.4668750518193554	1.6737363669769372	2.034849097537544	0.749355543617267	2.6447228321928593	0.5556373534421786	0.9162446529223133	2.162321031563234	2.2241769865424814	2.4348694675217026	0.5033967267931613	2.1802915682568704	2.504706636759622
NW018	1.040145112048128	0.9607230204262913	1.6003263483778052	0.6258019293483511	2.4541964819085877	0.22070819476822814	0.8675984716257553	1.0239710502512933	1.3276720189235451	0.779342855267887	2.4315487543146164	1.015526523845335	1.9130509833629106	2.222857225535836	0.0	2.2434716062955977	0.7998836666636154	0.9511220119178126	0.8109800784115033	3.2216868768660736	2.9054352892104833	1.0147744486574632	0.7922312349207139	0.7801115643229138	2.716694023584451	0.7467839403917186	2.050933824843366	1.6687121977258421	1.9730052991877258	0.23768758322740968	2.689184057408771	1.3624464636206977	2.2375129815233277	2.6087850821074934	0.9100729508318461	2.094720861609802	2.756510719198676	2.1376783058488122	0.9169584426106594	2.302588865274092	1.3111472525442895	1.3518708114175935	1.1420200939246203	0.22332161945992718	2.3404949358532225	0.3477762092718178	1.387794098670126
NW019	1.5030598967269413	2.2911691561018586	1.952652878780937	1.867023358127845	0.7677075557887927	2.437026738317757	1.7008420993958584	2.133171444543129	3.2993316747295847	1.8434494862819109	2.8489814840906003	1.5086723290227317	1.0043037989031978	0.7769411853850219	2.2434716062955977	0.0	2.83607368114484	1.574367735702232	1.7532575779969781	2.430433862689081	2.801027722578937	2.1908399663528915	2.1427378763385767	3.0109635576637346	1.4703169445498072	2.1646807183251964	0.5661497170720392	3.5291310537308487	3.123422357229091	2.072489823940892	1.0563243264400344	2.751035369390278	1.0195481409263358	0.7464279164909757	1.7484938813940039	2.350536080139949	1.258107625014565	0.11514330616309561	2.382964948185507	1.3240177986151176	1.130883214726222	1.7113557191118731	2.6074346743779953	2.4627122257208924	0.3233552671042549	2.083053197131615	2.067261941559359
NW020	1.3880234911271603	0.7709058371104036	1.5687977727506557	0.9746905814751333	3.168543075926079	0.7694984762667861	1.6622818827474186	0.9441477906778888	1.6055060834632053	1.579099450383555	2.097841106999444	1.7942828111175158	2.257182625740286	2.6225998217725146	0.7998836666636154	2.83607368114484	0.0	1.3002933323289345	1.6095114733161933	3.2162774307368274	2.694285403217288	1.7701892786959388	0.7999138349258585	0.5640552476967537	2.9444065494178666	0.7432595329327545	2.5189808119922024	0.8710737667238292	1.406461271773214	0.8482996342933424	3.0438490017201634	0.8430273017171301	2.9925957839299895	3.306505164965118	1.1563916324420005	1.9133714007716165	3.5096427898135487	2.7284905598886082	1.6187412947295345	2.5343543812041536	1.7522814858620495	2.1504661129414786	0.6856427339088058	0.6867793798696729	2.8620753652860147	1.141543996499461	2.1666769296511306
NW021	0.09305055471526948	0.7334589077309852	0.80678357991447	0.35757876974300135	2.0444377220723506	1.1616702629756428	1.143147700361047	0.5928367382760235	2.266618723004614	1.1860743584552076	1.7968576922666177	1.1180918108956597	0.9887596385061447	1.3336835163218212	0.9511220119178126	1.574367735702232	1.3002933323289345	0.0	1.1359526279225582	2.305104842022929	2.119987467076998	1.6080306382230398	0.6009031647603434	1.6069586874077917	1.7678229453660088	0.5931186777811904	1.2187672013922803	1.9559817076251524	1.7029980955213262	0.7292161952234404	1.777566467271647	1.2189826128601073	1.9806020118742333	2.1464692716051332	0.18141565791921	1.3529042497519383	2.4664596560593486	1.4697228284084265	1.642256119270369	1.3526927953291445	0.4571288131558166	1.589616681397124	1.0489942254984488	1.1430866591974527	1.5672707293084858	1.0359466637109223	1.8168537255246988
NW022	1.1820361830447101	1.5685395989201478	1.9407608475172442	1.025207997857552	1.761492496825773	0.9105885307105124	0.10041850103565224	1.5475688398503036	1.5533027448949122	0.09093351433456037	2.911992396522061	0.29331448337243915	1.809186579855974	2.004289994445734	0.8109800784115033	1.7532575779969781	1.6095114733161933	1.1359526279225582	0.0	3.361575683405946	3.254121868984726	0.5130946598000762	1.3524171237752465	1.506836023461307	2.6512577536837942	1.336614144259755	1.7636259743489995	2.4746435107409015	2.6416631567730975	0.8140484058027183	2.479485823594041	2.0533155945559347	1.4857084448584688	1.9364519039879076	1.2247968710165207	2.485497090444656	1.9987281718376566	1.6598626950768713	0.6480826676050483	2.2744927034541	1.2227765124184022	0.55351828395859	1.8339370789297185	0.9745305801120596	1.9452429505267492	0.4869191798978324	0.6925534851795793
NW023	2.2305709724463743	2.463448520133349	1.6636978007691954	2.5988416816557094	3.196242470108725	3.4172152254069714	3.3469419029537955	2.301311049426876	4.542900650362488	3.430667230417622	1.490158152223824	3.2423427574734838	1.6320003635500988	1.6683306347338727	3.2216868768660736	2.430433862689081	3.2162774307368274	2.305104842022929	3.361575683405946	0.0	0.8883006343569323	3.8657824159453757	2.5467436762790827	3.707714039808258	0.972162221801735	2.569130155460956	1.929342486813604	3.345355139357508	2.35383444287599	3.0012163824706586	1.4468922625061418	2.510727283255154	3.4205363459073914	3.14672318732759	2.313514386698601	1.3556760939393953	3.679926800716909	2.4103364716242948	3.9334690964183743	1.1640944134130415	2.145229053492364	3.67219954564052	2.5686286895726496	3.3791581370023027	2.1225164621035724	3.3401768215981265	3.979613542372187
