# Pathway	NW001_3_all_merged_Abundance	NW002_2_all_merged_Abundance	NW003_3_all_merged_Abundance	NW005_3_all_merged_Abundance	NW006_3_all_merged_Abundance	NW007_2_all_merged_Abundance	NW008_1_all_merged_Abundance	NW010_2_all_merged_Abundance	NW011_2_all_merged_Abundance	NW012_3_all_merged_Abundance	NW013_3_all_merged_Abundance	NW014_1_all_merged_Abundance	NW015_3_all_merged_Abundance	NW016_1_all_merged_Abundance	NW016_2_2_all_merged_Abundance	NW016_5_all_merged_Abundance	NW018_3_2_all_merged_Abundance	NW019_3_all_merged_Abundance	NW020_3_all_merged_Abundance	NW021_3_all_merged_Abundance	NW022_4_all_merged_Abundance	NW023_3_all_merged_Abundance	NW025_3_all_merged_Abundance	NW026_3_all_merged_Abundance	NW027_2_all_merged_Abundance	NW028_3_all_merged_Abundance	NW029_3_all_merged_Abundance	NW030_2_all_merged_Abundance	NW031_3_all_merged_Abundance	NW032_3_all_merged_Abundance	NW033_2_all_merged_Abundance	NW034_3_all_merged_Abundance	NW035_2_all_merged_Abundance	NW036_3_all_merged_Abundance	NW038_3_all_merged_Abundance	NW040_3_all_merged_Abundance	NW041_2_all_merged_Abundance	NW042_3_all_merged_Abundance	NW043_3_all_merged_Abundance	NW044_1_all_merged_Abundance	NW045_3_all_merged_Abundance	NW046_5_all_merged_Abundance	NW047_4_all_merged_Abundance	NW048_5_1_all_merged_Abundance	NW049_3_all_merged_Abundance	NW050_3_all_merged_Abundance	NW051_3_all_merged_Abundance	NW052_2_all_merged_Abundance	NW053_3_all_merged_Abundance
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	0.000204033	2.16724e-05	0.000117954	0.000165927	5.58986e-05	0.000148874	8.97909e-05	0.000232642	0.000181284	0.000169731	0.000205605	0.000188413	0.000203983	0.000132482	0.000130963	3.01524e-05	0.000261751	0.000164698	4.40499e-05	0.000178222	8.59106e-05	9.92639e-05	0.000260789	0.000144225	8.43829e-05	0.000149423	8.01732e-05	0.000291262	0.00012426	0.000193064	0.000179851	0.000306555	7.12275e-05	0.000233419	7.74987e-05	0.000118977	0.000222706	7.12603e-05	5.93309e-05	0.000147466	0.000209539	8.77435e-05	0.000115448	0.000224198	0.000161202	0.000180128	9.30624e-05	8.02293e-05	0.00023843
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0.000331755	0.000424691	0.000362942	0.000362448	0.00037281	0.000329663	0.000347574	0.000255758	0.000326249	0.000438189	0.000305795	0.000363661	0.000296694	0.00020732	0.000297944	0.000527463	0.000222452	0.000266734	0.000468443	0.000254258	0.000429651	0.000306115	0.000183337	0.000316633	0.000406127	0.000315183	0.000259493	0.000239004	0.000300309	0.000227149	0.000236547	0.000276004	0.000386738	0.000295867	0.000334544	0.000278786	0.00033937	0.000348691	0.000259335	0.000257974	0.000346213	0.000319966	0.00029437	0.000286024	0.000381432	0.000321605	0.000336668	0.000390294	0.00030884
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.000304931	0.000422209	0.000329755	0.000362096	0.000381819	0.000324835	0.000332439	0.000238337	0.000308423	0.000437996	0.00028088	0.00034546	0.000294594	0.000215028	0.000275323	0.00063351	0.000201269	0.000249096	0.000454356	0.000238878	0.000417325	0.00032711	0.000169378	0.000322224	0.000399584	0.000315587	0.000223681	0.000226476	0.000276585	0.000216847	0.000211657	0.000264374	0.000382261	0.000283383	0.000304057	0.000278613	0.000331393	0.000354452	0.000249379	0.000267746	0.000350094	0.00031424	0.000312158	0.000276981	0.000365741	0.000323464	0.000308153	0.000396863	0.000329106
ARO-PWY: chorismate biosynthesis I	0.000431469	0.000479928	0.000490068	0.000472211	0.000390728	0.000459311	0.000403626	0.000353537	0.000409827	0.000440326	0.000368833	0.000460508	0.000422903	0.000318584	0.00041187	0.000569203	0.000392989	0.000386557	0.000482556	0.000308121	0.000445572	0.000327577	0.000422022	0.000423094	0.000415851	0.000368772	0.000325406	0.000417638	0.000384933	0.00035058	0.000332667	0.000462826	0.000382937	0.000409373	0.0004107	0.000337917	0.000412485	0.000391483	0.000320907	0.000358675	0.000453086	0.000274572	0.000333209	0.000437093	0.000490388	0.000327568	0.000327032	0.000463743	0.000321932
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	0.000174787	0.000206287	0.000137098	0.00022871	0.000150464	0.00027365	0.000209041	0.000187608	0.000174273	0.000191095	0.000247021	0.000301245	0.000205922	0.000222055	0.00025229	0.000116148	0.000271348	0.00026236	0.000143564	0.000241983	0.000194817	0.00018566	0.000310335	0.000215254	0.000201045	0.0002194	0.000154781	0.000321143	0.000168334	0.000198219	0.000230859	0.000201382	0.000149682	0.000277674	0.000218154	0.000251029	0.000247454	0.000149622	0.000235321	0.000223935	0.000262364	0.000115997	0.000235804	0.000326958	0.000191856	0.000400071	0.000157105	0.000167675	0.0003248
AST-PWY: L-arginine degradation II (AST pathway)	0	1.11352e-05	5.43412e-06	0	5.00745e-06	0	9.19277e-06	0	0	0	0	0	0	4.92685e-05	0	1.91605e-06	0	0	0	5.01123e-05	0	0	0	2.914e-05	4.07438e-05	1.68779e-05	1.0732e-05	7.17632e-06	3.28337e-06	0	2.98997e-06	0	1.97057e-06	0	0	4.34023e-05	0	1.29225e-05	2.23796e-05	6.41246e-06	4.28664e-06	0	4.03108e-05	0	5.81359e-06	0.000139689	0	0	0.000117095
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.000131811	0.000128898	0.000212715	5.9253e-05	5.48874e-05	0.000178644	9.07e-05	0.000121243	3.46732e-05	7.42436e-05	0.000108229	8.89914e-05	0.000146339	0.000275149	0.00011358	5.93906e-05	0.000137401	0.000130678	6.09265e-05	0.000225664	9.17156e-05	0.000103212	0.000137914	0.000153664	0.000118734	0.000148626	0.000195701	8.34152e-05	9.15098e-05	8.08088e-06	0.000126695	4.678e-05	9.55844e-05	6.19501e-05	1.987e-05	0.000190017	7.667e-05	0.000154792	0.00013161	0.000155964	0.000123109	7.03486e-05	0.000238357	0.000135092	0.00015846	0.000282311	8.47243e-05	0.000101259	0.000246663
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	0.000468344	0.000463152	0.000368886	0.000449745	0.000297345	0.000448517	0.000431533	0.000397878	0.000378786	0.000456567	0.000384029	0.000426779	0.000397629	0.000308463	0.000418358	0.000647237	0.000402578	0.000376926	0.000441065	0.00039183	0.000431391	0.000368561	0.000431109	0.000382946	0.000477128	0.000385659	0.000361415	0.000410633	0.000387353	0.00040074	0.000308596	0.000438721	0.000455398	0.000428898	0.000405984	0.000367551	0.000471791	0.000359499	0.000360629	0.00035942	0.000416276	0.000340633	0.000433992	0.000421937	0.000495286	0.000475764	0.000364198	0.000487879	0.000450497
CALVIN-PWY: Calvin-Benson-Bassham cycle	0.000278556	0.000410924	0.000244452	0.000447757	0.000333207	0.000417063	0.00041595	0.000251285	0.000290939	0.000418892	0.000297952	0.00042728	0.00035742	0.000317711	0.000358075	0.000552368	0.00029331	0.000297368	0.000454162	0.000330448	0.000435386	0.000289445	0.000330841	0.000423688	0.000534561	0.000397447	0.000292051	0.00030136	0.000367477	0.000382541	0.000332761	0.000254797	0.000369148	0.000361111	0.000357746	0.00037811	0.000406302	0.000419326	0.000387317	0.000303618	0.000360276	0.000326106	0.000329662	0.000411984	0.000401303	0.000459621	0.0002798	0.000443974	0.00042389
CARNMET-PWY: L-carnitine degradation I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04889e-05	0	0	0	0	6.53938e-06	1.79887e-06	3.71143e-06	0	0	0	0	0	0	0	0	0	0	0	2.93643e-06	0	0	0	4.51098e-06	0	0	1.70016e-06	0	0	1.91405e-05
