feature	Bacteroidaceae	Lachnospiraceae	Tannerellaceae	Enterobacteriaceae	Ruminococcaceae	Marinifilaceae	Rikenellaceae	Akkermansiaceae	Oscillospiraceae	Streptococcaceae	Prevotellaceae	Bifidobacteriaceae	Fusobacteriaceae	Clostridiaceae	Barnesiellaceae	Peptostreptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Veillonellaceae	[Eubacterium]_coprostanoligenes_group	Christensenellaceae	Erysipelotrichaceae	Unknown	Lactobacillaceae	Sutterellaceae	Desulfovibrionaceae	Erysipelatoclostridiaceae	Clostridia_UCG-014	Monoglobaceae	Muribaculaceae	Butyricicoccaceae	Eggerthellaceae	Anaerovoracaceae	Coriobacteriales_Incertae_Sedis	Porphyromonadaceae	Clostridia_vadinBB60_group	Pseudomonadaceae	uncultured	Peptococcaceae	Pasteurellaceae	UCG-010	Morganellaceae	Gastranaerophilales	Victivallaceae	RF39	Actinomycetaceae	Izemoplasmatales	Hungateiclostridiaceae	Enterococcaceae	Atopobiaceae	Oscillospirales	Puniceicoccaceae	Selenomonadaceae	Succinivibrionaceae	Carnobacteriaceae	Eubacteriaceae	Synergistaceae	Micrococcaceae	Family_XI	Oxalobacteraceae	DTU014	[Clostridium]_methylpentosum_group	Defluviitaleaceae	Anaerofustaceae	Staphylococcaceae	Campylobacteraceae	Corynebacteriaceae	Syntrophomonadaceae
NW050-2	-4.64947309193989	-1.99973307316692	-4.25354441560875	-1.17791111842308	-4.96805515894726	-11.1775085245762	-3.27061792896769	NA	-5.81995651995813	NA	NA	-7.73693593319023	NA	-5.35186824949086	NA	NA	NA	-9.4613014905768	NA	-6.24339646023267	-11.3999009459127	-6.87633898985565	-9.66293535174646	NA	NA	-10.1775085245762	-7.85558042968885	NA	-10.5254318279965	NA	NA	-10.0779728510253	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.9848634466338	NA	NA	NA	NA	NA	NA	-9.89740060538348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW050-3	-4.419367708794	-2.98734786198151	-4.67958709902074	-0.637290924548702	-5.26962058928932	-10.0270502860152	-3.9650684151741	NA	-6.01422624565766	NA	NA	-8.48863037123111	NA	-6.25446078211831	NA	-9.83440520807284	NA	-9.46517139840713	NA	-6.65118338401707	-12.0974396139066	-8.1155869606169	-11.0974396139066	NA	NA	-10.0974396139066	-7.6914472542308	NA	-12.419367708794	NA	NA	-11.8344052080728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW050-4	-2.18462004502715	-2.34858802273322	-4.64140106041661	-1.28000261362587	-6.24798894524078	-10.1975238782578	-4.67396192220077	NA	-5.44798961058853	NA	NA	-8.79153151858195	NA	-8.68656195898041	NA	NA	NA	-6.81901225500406	NA	-6.61256137753663	-9.51945197314515	-6.09738720697234	-11.5194519731452	NA	NA	-8.90474212902994	-6.81901225500406	NA	NA	NA	-10.0600203545079	-9.76456447098168	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.56525566275828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW050-5	-3.03827579166935	-1.6912719293871	-4.33433342496062	-1.64911318108344	-4.89956952083776	-8.58406769510983	-3.34793957775141	NA	-6.11840412276102	NA	NA	-8.61883311327051	NA	-7.95401730486014	NA	NA	NA	-8.3039597759171	NA	-6.93199099853014	-8.88892227663825	-6.12463607647253	NA	NA	NA	-10.2759453997475	-6.97638511788859	NA	-10.8064601164463	NA	-7.3039597759171	-10.3914226171674	-11.3914226171674	NA	NA	NA	NA	NA	NA	NA	NA	-12.3914226171674	NA	NA	NA	-12.3914226171674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW051-1	-2.04175230385942	-4.80338601985466	-3.95817616129942	-9.10047004376454	-3.57537899902078	-1.81551901960211	-3.97118702681958	-6.29311512170694	-4.93054504232223	-7.58765732879922	-8.78559670641113	-5.77152152119941	NA	NA	-6.95022740818393	-11.2880970469403	-4.773273427961	-6.63147356109171	-8.84331220426742	-6.77854194887718	-5.60939910795329	-7.71655506198148	-9.13609395349526	-7.91886323727459	-7.41362792902417	-7.09169983413681	-12.8730595476615	-5.96216702149546	-13.4580220483826	NA	NA	-11.650667126325	-7.8141658586079	-9.50382573799575	-11.8730595476615	-8.43565423535417	-12.1360939534953	NA	NA	NA	NA	NA	NA	-7.84331220426742	-8.28809704694031	-10.4580220483826	-8.06570462560387	-10.8730595476615	NA	NA	-12.1360939534953	-8.99859042974533	NA	NA	NA	-12.1360939534953	NA	NA	NA	NA	-11.2880970469403	NA	NA	NA	NA	NA	-12.1360939534953	NA
NW051-2	-2.65781572205069	-5.13371819353033	-4.0469438721694	-8.86456712968083	-3.87780615317002	-1.2669442801029	-4.48926030976101	-5.53599576116285	-4.48498881873274	-7.37914030251058	-8.39508184637961	-6.3751822889419	NA	NA	-7.69711038382926	-9.88693494270928	-4.81547258015266	-7.23588325153035	-9.63900742926569	-7.58315419453218	-5.26122609964482	-8.27222509859407	-9.56500684782192	-8.31707933437833	-8.84254082335083	-7.59231419381765	-11.427503324072	-5.88975546177166	NA	NA	NA	-11.3019724419881	-7.62954710001663	NA	-10.717009941267	-8.71700994126697	NA	NA	NA	NA	-10.717009941267	NA	NA	-8.25757832262967	-9.36337298665227	-11.0795800206517	-8.46067018800718	-11.427503324072	NA	NA	-10.5650068478219	-8.5293829380912	NA	NA	NA	NA	-11.427503324072	NA	NA	NA	-12.5650068478219	NA	NA	NA	NA	NA	-11.1864952245682	-11.0795800206517
NW051-3	-2.95545251683947	-5.18565792770691	-4.17096854220455	-8.30582989395212	-4.29668924009565	-1.12718614099321	-4.51075330167295	-4.7097033238382	-4.46140338529026	-7.44700595691282	-9.30582989395212	-6.48803322517287	NA	NA	-7.87558998802961	-9.43358544115049	-4.64834490473186	-7.88469219513686	-11.4880332251729	-7.80476865083991	-5.05533073091336	-8.55911632323435	-9.60351044259281	-9.4071132297893	-9.69661984698429	-7.20547936861965	-11.7290413246767	-6.81778553650674	NA	NA	NA	-11.3811180212564	-7.4071132297893	-12.3811180212564	-11.4880332251729	-8.81343351196704	-12.0185479418717	NA	NA	NA	-10.9405454298704	NA	NA	-8.01854794187165	-10.9405454298704	-10.1010101020636	-8.30582989395212	-10.5446167535392	NA	NA	-9.94054542987038	-8.77908200717626	NA	NA	NA	-11.6035104425928	-12.188472943314	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.4880332251729	NA
NW051-5	-2.20790309389462	-4.65564336731862	-4.20190963952045	-9.40557485278799	-3.88724954509712	-1.39196785099803	-4.65962047539453	-5.52565130477974	-4.9694031404198	-6.00311541958861	-8.62130354384343	-6.31811201153765	NA	NA	-6.88899932704708	-10.6369003988944	-5.1492350995282	-7.17177766817929	-9.51660616517673	-7.60587350327382	-6.39559076421537	-8.82061235206683	-8.87506013608921	-8.18318243145154	-8.40557485278799	-7.24159911767686	-10.9125348415079	-5.42406042363317	NA	NA	NA	-11.7010307363142	-8.35310743289385	-11.3531074328939	NA	-10.6369003988944	-12.3531074328939	NA	NA	NA	-11.8385342600641	NA	NA	-9.95100898932251	-9.63690039889445	-10.8385342600641	-9.70103073631416	-12.1604623549515	NA	NA	-11.2535717593429	-10.5166061651767	NA	NA	NA	-13.1604623549515	-10.5754998542303	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0729995137011	-10.9905373535091
NW051-6	-1.75865407977807	-4.54342862968274	-4.34419725872839	-10.0376842162277	-3.81320011599573	-1.63413953802571	-4.69072732684884	-5.38663252504879	-5.51098937068574	-6.15993996627872	-7.69427639392991	-5.54583111989805	NA	NA	-6.9587328748329	-10.659172592974	-6.65570873767042	-6.71936737489274	-9.52672229695034	-8.82045350000705	-6.37947273347593	-8.59142798633816	-8.73025569103547	-7.12599263435538	-8.48924759153168	-7.84391247283104	-12.0376842162277	-5.91046366573965	-12.7746498103939	NA	-9.96729488833632	-11.1896873096728	-7.79736988689401	-11.2721494698647	NA	-11.9001806924778	NA	NA	NA	NA	-11.3596123111151	NA	NA	-9.90018069247779	-10.4527217155066	-11.0376842162277	-10.659172592974	-12.7746498103939	NA	NA	-11.1116847976715	-9.4288749735522	NA	NA	NA	-13.3596123111151	-11.1896873096728	NA	NA	NA	-12.3596123111151	NA	NA	NA	NA	NA	-10.7746498103939	-11.7746498103939
NW052-1	-2.32647634462694	-1.5336216124049	-4.46768052282095	-9.39557697654977	-3.76913783985245	-9.79150565288091	-3.25725397249329	NA	-4.37765506855251	-3.28204315695786	NA	-9.39557697654977	NA	-6.68188116170641	NA	-6.5316385261258	-14.0394331663245	-7.69958316343987	-6.82997980069555	-7.84960860744448	-7.3115127117613	-9.3389934481834	-7.32518764865837	-8.10869582876161	-8.5800015476872	-10.7175050714371	-8.01706535329604	NA	-8.3389934481834	NA	-7.28454566416103	-9.79150565288091	NA	NA	NA	NA	NA	NA	-10.2320782442669	-8.75403094746225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW052-2	-3.13022667447837	-0.594268716493531	-7.14869933454985	NA	-4.42668408184962	-11.748612176737	-5.02409832361703	NA	-6.00041932714752	-4.91256182167891	NA	-7.68252298627921	NA	NA	NA	-7.46320995787473	-8.10475598696226	-7.96725246321232	-5.62449086490779	-9.04817245859589	-7.91572216257224	-8.13390233262177	-8.5006846632934	-7.13390233262177	-8.13390233262177	-8.25675908040731	-7.3910601721189	NA	-7.19402332505934	NA	-6.86596912737514	-10.2891805580997	NA	NA	NA	NA	NA	NA	NA	-8.32234742203488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW052-4	-1.61982125793281	-1.78143944025458	-6.68395159535252	-6.05592037273948	-2.90497847466474	NA	-6.82145511910246	NA	-5.01410019704485	-3.73399227785212	NA	NA	NA	NA	NA	-3.99363609448514	NA	NA	NA	NA	NA	NA	-6.68395159535252	NA	NA	NA	-5.44294349584873	NA	NA	NA	-6.05592037273948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW053-1	-2.65338864403897	-1.97743340986007	-5.21355193384257	-1.74841212081731	-4.46534899374781	-7.67189922695653	-4.72502919337936	-9.50329962298078	-5.41085337421619	-3.28071778458362	NA	-11.4208374627888	NA	NA	NA	NA	-9.89032274609003	-8.59076246423112	NA	-6.31929943632675	-8.36194377373524	NA	NA	-7.73278146910355	NA	-9.03617361255349	-10.5032996229808	-8.44101534472644	-9.09890936790145	NA	-9.59076246423112	NA	-6.93255098147933	-7.66002512666824	NA	NA	NA	NA	-10.3428349507875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW053-2	-3.62485793584705	-3.0947832328889	-6.25042156945533	-1.34942554809766	-4.88246920624623	-8.09577375475472	-5.78338943253822	-8.33678185425851	-5.64067238961615	-1.83848953533673	NA	-10.0800064388964	NA	NA	NA	-10.5161055537031	-8.41374383607339	-10.1441367763161	NA	-6.73938225029913	-8.79621347289581	-10.281640300066	-10.0186058942323	-10.3556408815098	NA	-11.6035683949534	NA	-11.6035683949534	NA	NA	NA	-13.0186058942323	-6.30436037656613	-7.78338943253822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.6035683949534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW053-3	-2.48940732400601	-3.65294544781754	-4.16374192990182	-1.10635773095811	-5.3455020677811	-8.73307377890921	-5.18166383789908	NA	-6.07535493575274	-2.91818749760299	NA	-11.7836998519792	NA	NA	NA	-9.06749281797977	-12.0060922733156	-8.86313431947358	NA	-8.3622360835409	-10.8906150558957	-11.7836998519792	-10.5910547740368	-12.2691266791494	NA	-9.94719858426206	NA	-9.6368584636499	-13.5910547740368	NA	-10.6841641784283	NA	-7.42112977259447	-8.89061505589569	NA	-13.0060922733156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.7836998519792	NA	NA	NA	NA	NA
NW053-4	-2.37285687680158	-2.41819923234028	-5.41337203654029	-1.47596407063834	-4.76554426881968	-6.69725322727969	-5.74241954332783	-9.0797228641021	-6.65345810940001	-3.02676673124023	NA	-10.4276461675224	NA	NA	NA	-6.2723679420445	-9.7171527847174	-9.00443473679787	NA	-7.16597859745252	-9.7171527847174	-13.3021152854386	NA	-10.7171527847174	NA	-10.7996149449094	-11.5651496912723	-9.39522468983003	-9.75779476921474	NA	-9.60167556729746	NA	-7.86470997313125	-8.86470997313125	NA	NA	NA	NA	-12.3021152854386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.0797228641021	NA	NA	NA	NA	NA
NW053-5	-1.48994277508419	-2.8622609525445	-4.36065258823909	-1.76097945192751	-5.10047621794767	-6.25566156107945	-4.70524249128343	-9.5196064718604	-6.80911308905538	-4.58457539588738	NA	-13.5640005912189	NA	NA	NA	-6.35698627104132	-11.1716831684401	-8.65710999561033	NA	-9.45547613444068	-10.6571099956103	-13.9790380904977	-12.3940755897765	-10.3940755897765	NA	-9.20644858660077	NA	NA	-11.7566456691612	NA	-12.5640005912189	NA	-8.39407558977654	-7.31607307777527	NA	NA	NA	NA	-12.5640005912189	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.1045689725816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.3940755897765	NA	NA	NA	NA	NA
