feature	Bacteroidaceae	Lachnospiraceae	Tannerellaceae	Enterobacteriaceae	Ruminococcaceae	Marinifilaceae	Rikenellaceae	Akkermansiaceae	Oscillospiraceae	Streptococcaceae	Prevotellaceae	Bifidobacteriaceae	Fusobacteriaceae	Clostridiaceae	Barnesiellaceae	Peptostreptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Veillonellaceae	[Eubacterium]_coprostanoligenes_group	Christensenellaceae	Erysipelotrichaceae	Unknown	Lactobacillaceae	Sutterellaceae	Desulfovibrionaceae	Erysipelatoclostridiaceae	Clostridia_UCG-014	Monoglobaceae	Muribaculaceae	Butyricicoccaceae	Eggerthellaceae	Anaerovoracaceae	Coriobacteriales_Incertae_Sedis	Porphyromonadaceae	Clostridia_vadinBB60_group	Pseudomonadaceae	uncultured	Peptococcaceae	Pasteurellaceae	UCG-010	Morganellaceae	Gastranaerophilales	Victivallaceae	RF39	Actinomycetaceae	Izemoplasmatales	Hungateiclostridiaceae	Enterococcaceae	Atopobiaceae	Oscillospirales	Puniceicoccaceae	Selenomonadaceae	Succinivibrionaceae	Carnobacteriaceae	Eubacteriaceae	Synergistaceae	Micrococcaceae	Family_XI	Oxalobacteraceae	DTU014	[Clostridium]_methylpentosum_group	Defluviitaleaceae	Anaerofustaceae	Staphylococcaceae	Campylobacteraceae	Corynebacteriaceae	Syntrophomonadaceae	Gemellaceae	Sedimentibacteraceae
NW019-2-2	0.189452445557643	0.0511375495721144	0.133514228066514	0.00180894733180269	0.0400055659917902	0.0172545745495025	0.055312043414736	0.146663883670772	0.0173241494468796	0.0186460724970431	0.0953176094065261	0.0102970848117999	NA	0.0155152021150769	0.002643846100327	0.0125930564252418	0.00466151812426077	0.0173241494468796	0.0514158491616225	0.013288805399012	NA	0.0235858902108119	0.000904473665901343	0.0525986224170319	0.00556599179016211	0.013149655604258	0.00187852222917971	NA	NA	0.00180894733180269	NA	0.00173937243442566	0.00208724692131079	0.00076532387114729	NA	NA	NA	NA	0.000347874486885132	NA	NA	NA	NA	NA	NA	NA	NA	0.000487024281639185	NA	0.000347874486885132	NA	NA	NA	NA	NA	0.000556599179016211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW019-3	0.258051707403159	0.0432365657813465	0.165931350922086	0.00141180622959499	0.0369716756375187	0.0251036795199859	0.0649872055060443	0.127900820612371	0.0149563222447719	0.0114268066707844	0.0545751345627813	0.00855907526691962	NA	0.0127503750110297	0.00741198270537369	0.0124415423983058	0.00185299567634342	0.0215300450013236	0.0270890320303538	0.0100591193858643	NA	0.026471366804906	NA	0.0440748257301685	0.00414718079943528	0.0106326656666373	0.00304420718256419	NA	NA	NA	NA	0.00119121150622077	0.00172063884231889	0.000794141004147181	NA	NA	NA	NA	0.000882378893496868	NA	NA	NA	NA	NA	NA	NA	NA	0.000573546280772964	NA	NA	NA	NA	NA	NA	NA	0.000220594723374217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW019-4	0.295428855631415	0.0508658497987973	0.156169462404485	0.00131120857259122	0.0379798345164353	0.0216575484921101	0.0629832255730886	0.0918750282588054	0.0222001175566306	0.0169552832662658	0.0544377628068906	0.00384319754035357	NA	0.0166387846452955	0.00994709951620925	0.0189899172582177	0.00316498620970294	0.0228783288872813	0.023646968395352	0.0148302210968938	0.000135642266130126	0.0273093095808654	0.000361712709680336	0.0231043993308315	0.00217027625808202	0.0147397929194737	0.00176334945969164	NA	NA	NA	NA	0.00045214088710042	0.00126599448388118	0.000632997241940589	NA	NA	NA	NA	0.00108513812904101	NA	NA	NA	NA	NA	NA	NA	NA	0.000497354975810463	NA	NA	NA	NA	NA	NA	NA	0.000678211330650631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW019-5	0.177964446180895	0.030474702090252	0.194608321937878	0.00410236374291854	0.0397343231099824	0.0275835124047666	0.106153545614378	0.15854659113108	0.0246923227192811	0.0130884938464544	0.00679820277397929	0.00336003125610471	NA	0.0277397929283063	0.0159406134010549	0.0454385622191834	0.00437585465911311	0.0175815588982223	0.022856026567689	0.0173862082437976	0.000468841570619262	0.0314905254932604	0.000625122094159015	0.00574330924008595	0.00257862863840594	0.00699355342840399	0.00179722602070717	NA	NA	0.000117210392654815	NA	0.00168001562805235	0.00359445204141434	0.000859542879468646	NA	0.000468841570619262	NA	NA	0.00207071693690174	NA	0.000429771439734323	NA	NA	NA	NA	NA	NA	0.000781402617698769	NA	0.000429771439734323	NA	NA	NA	NA	NA	0.00121117405743309	0.000234420785309631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW020-1	0.029722079258878	0.517498713329902	0.0805455481214617	NA	0.15452907874421	NA	0.0259049579687768	0.000514668039114771	0.00390289929662035	0.00917824669754675	NA	0.00394578829987991	NA	NA	NA	0.00806313261279808	0.0482930176702693	NA	0.060430605592726	0.00600446045633899	0.0112798078572654	0.0024017841825356	0.00102933607822954	0.000900669068450849	0.00917824669754675	NA	0.00355978727054383	0.0070766855378281	0.00591868244981987	NA	0.00553268142048379	0.00124378109452736	0.00205867215645908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000471779035855207	NA	NA	NA	NA	NA	NA	NA	NA	0.000386001029336078	NA	NA	NA	NA	NA	NA	NA	NA	0.000428890032595642	NA	NA	NA	NA	NA	NA
NW020-2	0.0741449830301976	0.466974153685493	0.0602210425550431	NA	0.151422852667305	NA	0.0549995648768602	0.000696197023757723	0.00748411800539553	0.00809329040118354	NA	0.00922461056478984	NA	NA	NA	0.00948568444869898	0.0605691410669219	NA	0.0324601862327039	0.0164476546862762	0.00435123139848577	0.000348098511878862	NA	NA	0.0211469845966408	NA	0.00356800974675833	0.00321991123487947	0.0061787485858498	NA	0.0079192411452441	0.00104429553563659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW020-3	0.0638426018871713	0.397058823529412	0.155942581810881	0.000803051596065047	0.1425918490263	NA	0.0430636418389882	0.000953623770327244	0.0094358562537643	0.00777956233688014	NA	0.00963661915278057	NA	NA	NA	0.00577193334671753	0.0572174262196346	NA	0.045272033728167	0.0094358562537643	0.00883356755671552	0.000903433045573178	0.000451716522786589	0.000602288697048785	0.0190222846817908	NA	0.00115438666934351	0.0104396707488456	0.00511945392491468	NA	0.00366392290704678	0.000351335073278458	0.000401525798032524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000250953623770327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW020-5	0.0783259035478761	0.518476218546218	0.00578418008326272	0.000147367645433445	0.18479902737354	NA	0.0197104225767233	0.0262314408871532	0.00357366540176104	0.00383155878126957	NA	0.0047526065652286	NA	NA	NA	0.00537891905832075	0.0393840032420882	NA	0.0510997310540471	0.00644733448771322	0.0063736506649965	0.00128946689754264	0.000405261024941974	0.00029473529086689	0.00508418376745386	NA	0.00806837858748112	0.00327893011089415	0.0113841506097336	NA	0.00991047415539918	0.00191577939063479	0.00357366540176104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000478944847658697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW020-6	0.328314806997796	0.356596782514891	0.017259978425027	NA	0.12039772993762	NA	0.0249519253318325	0.0378969091506027	0.00422119037568594	0.00379907133811735	NA	0.00201679095727217	NA	0.00544064537310633	NA	0.00215749730312837	0.0145396557384738	NA	0.0339571314666291	0.00333005018526336	0.00211059518784297	NA	NA	0.000469021152853994	0.0188077482294451	NA	0.00454950518268374	0.00272032268655316	0.0074105342150931	NA	0.0072698278692369	0.000656629613995591	0.000891140190422588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000234510576426997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW021-3	0.544536038892412	0.0410484041428873	0.20997674910167	0.132149651236525	0.0169097442401184	0.00198689494821391	0.0188966391883323	0.0153455928979074	0.00498837455083492	NA	NA	NA	NA	NA	0.00300147960262101	NA	NA	0.00329740012682308	NA	0.00173324878461213	0.00160642570281125	NA	0.000380469245402663	NA	NA	0.000338194884802367	0.000507292327203551	NA	0.0021137180300148	NA	0.00118368209680829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW021-5	0.44866272663528	0.0781328258038666	0.138335169788641	0.244465591505559	0.0329059400981669	0.00350596013222478	0.0170289492136632	0.00210357607933487	0.00811379344886307	NA	NA	NA	NA	NA	0.00731243113292597	0.00165280977662025	0.000200340578984273	0.00671140939597315	NA	0.00235400180306521	0.00210357607933487	NA	NA	NA	NA	0.00200340578984273	NA	NA	0.00255434238204948	NA	0.0011018731844135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00060102173695282	0.000150255434238205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW021-6	0.293524562532561	0.0983420673592596	0.0542122521528608	0.434372222732984	0.0389200453556434	0.00257423922037326	0.0258956207287549	0.00475008427568876	0.00741626061107536	0.000735496920106647	NA	NA	NA	0.000183874230026662	0.00692592933100426	0.0052710612607643	0.000275811345039993	0.00971468848640863	NA	NA	0.00128711961018663	0.000245165640035549	0.00165486807023996	NA	NA	0.00312586191045325	0.00162422236523551	NA	0.00597591247586651	NA	0.0021758450553155	NA	0.000306457050044436	NA	NA	NA	NA	NA	NA	0.000306457050044436	NA	NA	NA	NA	NA	NA	NA	NA	0.000183874230026662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW022-1	0.297485943255994	0.154850384540813	0.0791701673883539	0.239643249531442	0.0883474439345957	0.00109868803722614	0.015446261229238	0.000258514832288503	0.0110515090803335	NA	0.00155108899373102	0.0110515090803335	NA	NA	0.012344083241776	0.00135720286951464	0.0173204937633297	0.0155108899373102	0.0253990822723454	0.00840173204937633	NA	0.00135720286951464	NA	NA	NA	0.00937116267045822	0.000258514832288503	NA	0.00271440573902928	NA	0.00239126219866865	0.00109868803722614	NA	NA	NA	NA	NA	0.000387772248432754	0.00148646028565889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000646287080721256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW022-4	0.140858549033904	0.255696317900109	0.0242435289828655	0.00442034269048487	0.0716824644549763	0.00446591323368575	0.0285727305869486	0.000956981407218374	0.0231498359460445	0.0034633612832665	0.000637987604812249	0.139035727305869	NA	0.00524061246810062	0.0264309150565075	0.0405122129055778	0.141633248268319	0.00341779074006562	0.0179547940211447	0.0182737878235509	0.00483047757929275	0.017134524243529	0.00150382792562887	NA	NA	0.00282537367845425	0.00296208530805687	NA	0.00268866204885162	NA	NA	0.011666059059424	0.00150382792562887	NA	NA	NA	NA	0.00191396281443675	0.000318993802406125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000546846518410499	NA	NA	NA	0.001458257382428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW022-5-1	0.289475474522076	0.228246819511531	0.0757874685352745	0.0061908973399551	0.0626573236274577	0.0116334444520035	0.0542213756037826	0.00449010136743996	0.0261242261378325	0.000816382066807266	0.00925233009048235	0.0516361657255596	NA	0.00306143275052725	0.052588611470168	0.00898020273487992	0.0405469759847609	0.00932036192938295	0.03483230151711	0.0101367439961902	0.00231308252262059	0.00530648343424723	NA	NA	NA	0.00258520987822301	0.000680318389006055	NA	0.00156473229471393	NA	0.00176882781141574	6.80318389006055e-05	0.000476222872304238	NA	NA	0.00115654126131029	NA	0.00170079597251514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00210898700591877	NA	NA	NA	0.000272127355602422	NA	NA	NA	NA	NA	NA
NW022-5-2	0.476312766101237	0.0969791173886599	0.122795161181321	0.030614313712239	0.0139217408934243	0.0169628978847064	0.0626478340204095	0.0127728593633845	0.0243968371967291	0.000270325065891735	0.0215584240048659	0.0202743799418801	0.00155436912887748	0.00277083192539028	0.0381834155572075	0.00858282084206258	0.0131107656957491	0.00432520105426776	0.00182469419476921	0.00263566939244441	0.0054065013178347	0.00702845171318511	NA	NA	0.00216260052713388	0.00790700817733324	0.000743393931202271	NA	0.000202743799418801	NA	0.000608231398256403	NA	0.000878556464148138	NA	NA	0.000810975197675204	0.00108130026356694	0.000270325065891735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000405487598837602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW022-6	0.230933207010895	0.163666508763619	0.0760303173851255	0.326480341070583	0.0385599242065372	0.0025106584557082	0.0186167693036476	0.00378967314069162	0.0024159166271909	0.000236854571293226	0.0439128375177641	0.0172903837044055	NA	NA	0.0113216485078162	0.00232117479867361	0.0326385599242065	0.00331596399810516	0.0100900047370914	0.00132638559924207	NA	0.00203694931312174	0.000426338228327807	NA	NA	0.00634770251065846	0.000236854571293226	NA	0.00132638559924207	NA	0.0019895783988631	0.00108953102794884	0.000189483657034581	NA	NA	NA	NA	0.000284225485551871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000615821885362387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW023-1	0.361954670024443	0.164284127101696	0.0558106806903192	9.25857343900452e-05	0.0507554995926228	0.173727872009481	0.030831049551885	0.00183319754092289	0.0088141619139323	NA	NA	NA	NA	0.000407377231316199	0.00235167765350715	9.25857343900452e-05	NA	0.0162210206651359	NA	0.0126472113176802	0.0378675653655285	0.00481445818828235	0.00986963928597882	NA	0.000370342937560181	0.00325901785052959	0.00912895341085846	0.00836975038886009	0.00487000962891638	0.00155544033775276	NA	0.00238871194726317	0.000796237315754389	NA	NA	0.0169987408340123	NA	0.00146285460336271	0.00216650618472706	NA	0.00864750759203022	NA	0.00157395748463077	0.000703651581364343	0.000888823050144434	NA	0.00177764610028887	NA	NA	NA	0.00131471742833864	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000425894378194208	0.000148137175024072	0.000518480112584253	0.000259240056292126	NA	NA	NA	NA	NA	NA
NW023-3	0.187351668295407	0.137186467494997	0.123923868025501	0.000698031551026106	0.0430452789799432	0.335753176043557	0.0192656708083205	NA	0.0260133091349062	NA	NA	NA	NA	0.000418818930615664	0.00190795290613802	0.000279212620410443	NA	0.0105635441388617	NA	0.00358322862860068	0.0474196100330402	0.00339708688166038	0.00623574852249988	NA	0.000791102424496254	0.00628228395923496	0.00414165386942156	0.00572385871841407	0.00362976406533575	0.00311787426124994	NA	0.00660803201638047	NA	NA	NA	0.00465354367350738	NA	0.00274559076736935	0.00139606310205221	NA	0.00600307133882451	NA	0.000651496114291033	NA	0.00279212620410443	NA	0.000698031551026106	NA	NA	NA	0.00344362231839546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000279212620410443	NA	NA	NA	NA	NA	NA
NW023-4	0.245045205540462	0.129425911904868	0.0934396294481806	0.00218233643611099	0.0347837705429119	0.281788625128045	0.0249409878412684	0.00124704939206342	0.0161671046185365	NA	NA	NA	NA	0.00191511156638311	0.00164788669665524	0.000534449739455752	NA	0.0202645526210306	NA	0.00342938582817441	0.0497038257693849	0.00601255956887721	0.00997639513650737	NA	0.000534449739455752	0.00570079722086135	0.00868480826615597	0.0163452545316884	0.00356299826303835	0.00191511156638311	NA	0.0116242818331626	0.00138066182692736	NA	NA	0.00391929808934218	NA	0.00396383556763016	0.00142519930521534	NA	0.00837304591814012	NA	0.00066806217431969	0.000489912261167773	0.00503273504654166	NA	0.00164788669665524	NA	NA	NA	0.00169242417494321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000534449739455752	NA	NA	NA	NA	NA	NA
NW023-6	0.227189823691718	0.153299349950896	0.0223542066127297	0.0448954777159426	0.0239910209044568	0.0219333115091428	0.115559088995931	0.258569891970257	0.0135154094374035	0.000280596735724641	NA	NA	NA	0.000841790207173923	0.0496656222232615	0.00182387878221017	0.00907262778843006	0.0102885469765702	NA	0.000561193471449282	0.00832436982649768	0.000841790207173923	NA	NA	NA	0.00116915306551934	0.00360099144179956	0.0186596829256886	0.00201094327269326	NA	0.00144974980124398	0.000233830613103868	0.00233830613103868	NA	NA	NA	NA	0.00640695879904597	0.000888556329794697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000233830613103868	NA	NA	NA	NA	NA	NA
NW025-1	0.360013110455588	0.115830875122911	0.0791871517535234	0.0163880694854146	0.0516551950180269	0.03992133726647	0.0803670927564733	0.108357915437561	0.0407735168797116	0.000786627335299902	NA	NA	NA	NA	0.0288430022943297	0.00163880694854146	0.0123893805309735	0.0114716486397902	NA	0.00222877745001639	0.0142903965912815	0.00229432972795805	NA	NA	NA	0.00137659783677483	0.00196656833824975	0.0179613241560144	0.00170435922648312	NA	0.000524418223533268	0.00150770239265814	0.00321206161914127	NA	NA	NA	0.000196656833824975	0.0019010160603081	0.00216322517207473	NA	NA	NA	0.000721075057358243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000327761389708292	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW025-2	0.242672279388837	0.178048019956346	0.0694574368568756	0.018163392578734	0.0914405986903648	0.0159806672903025	0.0700031181789835	0.116463985032741	0.0361708762082944	0.000545681322107889	NA	NA	NA	NA	0.0391331462425943	0.00116931711880262	0.0283754287496102	0.0229186155285313	NA	0.0035859058309947	0.0100561272217025	0.00288431555971313	NA	NA	NA	0.0026504521359526	0.00537885874649205	0.0190988462737761	0.00413158715310259	NA	0.00187090739008419	NA	0.00342999688182102	NA	NA	NA	NA	0.00553476769566573	0.00155908949173683	NA	NA	NA	0.00896476457748675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000311817898347365	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW025-3	0.432408740842778	0.16379688184835	0.0670590445181892	0.00607350823367353	0.0231669901696826	0.0323711727506105	0.0720681234737963	0.099618057729635	0.0125226973890176	0.000500907895560704	NA	NA	NA	NA	0.0569782731200301	0.000250453947780352	0.00544737336422265	0.01070690626761	NA	0.00118965625195667	0.00419510362532089	NA	NA	NA	NA	0.00137749671279194	0.00175317763446246	NA	0.00475862500782669	NA	0.00118965625195667	0.000688748356395968	0.00162795066057229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000250453947780352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW025-4	0.398547397420378	0.150978837083107	0.0221229703218266	0.00283841883374379	0.0357306841424218	0.0119380556830989	0.0792252786242017	0.148265642609676	0.0234586968318237	0.000584380348123722	NA	NA	NA	NA	0.0364820303042952	0.00187836540468339	0.0112701924281003	0.0164043912009016	NA	0.00208707267187043	0.0146929916099679	0.00371498935592937	0.000250448720624452	NA	NA	0.000834829068748174	0.00129398505655967	0.0175731518971491	0.00208707267187043	NA	0.00200358976499562	0.000459155987811496	0.0110197437074759	NA	NA	0.000834829068748174	NA	0.00221229703218266	0.000751346161873356	NA	NA	NA	NA	NA	NA	0.000208707267187043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000250448720624452	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW026-1	0.13109701625871	0.402358406289083	0.0437734500625335	0.0198320528854744	0.095050920135787	0.0319367518313382	0.060880829015544	0.000357334286224763	0.0169733785956763	0.0209487225299267	0.022958727889941	0.000134000357334286	NA	0.000268000714668572	0.0308200821868858	NA	0.0077720207253886	0.0271127389673039	NA	0.0207700553868144	0.00607468286582098	0.000759335358227622	0.00357334286224763	0.016839378238342	0.0120153653743077	0.00268000714668572	0.00107200285867429	0.00160800428801143	0.00884402358406289	NA	0.00379667679113811	0.00218867250312667	0.000446667857780954	NA	NA	NA	NA	0.000804002144005717	NA	0.00553868143648383	NA	NA	0.00049133464355905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000223333928890477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW026-2	0.30285808417758	0.325590972737007	0.0509842681821926	0.0302281525409769	0.0855777942508854	0.00724816736677374	0.0366526645251627	NA	0.0306399802322708	0.00947203689976114	0.0264393377810724	0.000494193229552755	NA	NA	0.00914257474672597	NA	0.00897784367020838	0.0294044971583889	NA	0.00634214644592702	0.00172967630343464	NA	0.0011531175356231	0.00304752491557532	0.0213326744090273	0.00304752491557532	NA	NA	0.00271806276254015	NA	0.00172967630343464	0.00197677291821102	0.000247096614776378	NA	NA	NA	NA	0.000906020920846718	NA	0.00205913845646981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW026-3	0.204122512277074	0.405466528818816	0.0272034117342983	0.0889118635306281	0.0779271129490824	0.00471698113207547	0.0200956319462393	NA	0.0133755492375291	0.0297234427500646	0.0153140346342724	0.000387697079348669	NA	NA	0.0118247609201344	NA	0.0136986301369863	0.0153786508141639	NA	0.0165417420522099	0.00109847505815456	NA	0.00672008270871026	0.00226156629620057	0.0162832773326441	0.00239079865598346	0.000646161798914448	NA	0.00988627552339106	NA	0.00613853708968726	0.00135693977772034	NA	NA	NA	NA	NA	NA	NA	0.00775394158697338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000775394158697338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW026-4	0.326328551222469	0.298141038593655	0.0495049504950495	0.043897757122651	0.0640533441099212	0.00722368155182865	0.0202566174984845	NA	0.0209133158213781	0.0177308547181249	0.0226813497676298	NA	NA	0.0220751667003435	0.00414225095978986	NA	0.00282885431400283	0.0291978177409578	0.00101030511214387	0.00757728834107901	0.00156597292382299	NA	0.00368761365932512	0.00287936956961002	0.0317235805213174	0.00207112547989493	0.00101030511214387	NA	0.00772883410790059	NA	0.0030814305920388	NA	NA	NA	NA	NA	NA	0.00353606789250354	NA	0.00515255607193372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW026-5	0.428970848238148	0.273960774639201	0.0768882858435097	0.0187903457917026	0.0401299288680564	0.00571522552526623	0.0266847580280416	NA	0.0117182681633157	0.00838781300111015	0.01352740430081	0.000246700382385593	NA	0.0067842605156038	0.0170223263846059	NA	0.0122116689280868	0.0174746104189795	0.000164466921590395	0.011882735084906	0.00189136959828954	0.000287817112783191	0.00267258747584392	0.000904568068747173	0.0141852719871716	0.00119238518153036	0.00283705439743432	NA	0.00217918671107274	NA	0.00102791825993997	0.00111015172073517	NA	NA	NA	NA	NA	NA	NA	0.00115126845113277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW027-1	0.000424226602271244	0.262367837096985	NA	0.196743245007179	0.00179480485576296	NA	NA	6.52656311186529e-05	NA	0.0579232476178045	NA	0.00238219553583083	0.000815820388983161	0.235902623678371	NA	0.0511356219814646	NA	NA	0.0208523691424096	NA	NA	0.0373645738154288	0.0188291345777314	0.000228429708915285	NA	NA	0.0617086542226863	NA	NA	NA	NA	NA	0.00114214854457643	NA	NA	NA	NA	NA	NA	NA	NA	0.0174585563242397	NA	NA	NA	0.00933298524996737	NA	NA	0.0106382978723404	0.00192533611800026	NA	NA	NA	NA	0.00636339903406866	NA	NA	0.00339381281816995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00120741417569508	NA
NW027-2	NA	0.519048705372419	NA	0.169214098323258	0.00159689745637048	NA	NA	NA	NA	0.00804151933386563	NA	0.00153986540435725	0.000342192312079389	0.209934983460705	NA	0.0403216607733546	NA	NA	0.00712900650165393	NA	NA	0.0161971027717577	NA	NA	NA	NA	0.0154556860955857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00638758982548192	NA	NA	NA	0.00153986540435725	NA	NA	0.00325082696475419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW027-3	NA	0.700535972549131	NA	0.167966423730255	NA	NA	NA	NA	NA	0.00570002552250234	NA	0.00144627513257522	NA	0.0633525224739812	NA	0.0147463346850807	NA	NA	0.0102090009358251	NA	NA	0.00592689220996512	0.00243881689022488	NA	NA	NA	0.00745824235033888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00192836684343363	NA	0.0135552845759011	NA	NA	NA	0.00102090009358251	NA	NA	0.00153135014037376	0.000397016703059864	NA	NA	NA	NA	0.00138955846070953	NA	NA	0.000397016703059864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW027-5	0.000246974561620153	0.174011219701514	NA	0.365875172000141	NA	NA	NA	0.000211692481388703	NA	0.000635077444166108	NA	NA	0.00659774900328123	0.29943901492432	NA	0.0705994425431323	NA	NA	0.00836185301485376	NA	NA	0.0491479377624105	0.00342236178245069	NA	NA	NA	0.00109374448717496	NA	NA	NA	NA	NA	0.000352820802314504	NA	NA	NA	0.000987898246480612	NA	NA	0.00137600112902657	NA	0.0116078043961472	NA	NA	NA	0.000987898246480612	NA	NA	0.00127015488833222	0.000176410401157252	NA	NA	0.00204636065342413	NA	0.00077620576509191	NA	NA	0.000388102882545955	NA	NA	NA	NA	NA	NA	NA	0.000388102882545955	NA	NA	NA	NA
NW027-6	0.000267602283539486	0.735281874405328	NA	0.0970504281636537	0.000683872502378687	NA	NA	NA	NA	0.00407350142721218	NA	0.00050547098001903	0.000356803044719315	0.0502794957183635	NA	0.0485846812559467	NA	NA	0.0174536156041865	NA	NA	0.0138558515699334	0.00205161750713606	NA	NA	NA	0.00392483349191246	NA	NA	NA	NA	NA	0.000356803044719315	NA	NA	NA	NA	NA	NA	NA	NA	0.0121610371075167	NA	NA	NA	0.00532231208372978	NA	NA	0.0012488106565176	0.00133801141769743	NA	NA	0.00353829686013321	NA	0.0016650808753568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
