"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Ruminococcaceae"	"TimeNW"	"TimeNW"	"TimeNW"	-0.442058873687086	-0.000160221854067387	0.194307153604189	0.103193642190214	0.773793790303777	0.195738356591946	0.799987109869034	NA	"abundance"	205	202
"Sutterellaceae"	"FIScore"	"FIScore"	"FIScore"	0.460737672630176	-0.111118035382895	0.276030950221729	0.0592992340051478	0.773793790303777	0.0883076597991151	0.799987109869034	NA	"abundance"	205	122
"Sutterellaceae"	"Location"	"Center"	"LocationCenter"	-1.37484823988042	-0.121937143647197	0.561902260198111	0.071567721363417	0.773793790303777	0.138013503985682	0.799987109869034	NA	"abundance"	205	122
"UCG-010"	"Age"	"Age"	"Age"	0.778404535296052	-0.0820118149228786	0.39833443157355	0.0590012040545954	0.773793790303777	0.114521266029299	0.799987109869034	NA	"abundance"	205	46
"UCG-010"	"Sex"	"Female"	"SexFemale"	-1.4830900748738	0.00616454503043335	0.815867181759112	0.100878742653711	0.773793790303777	0.191580964588029	0.799987109869034	NA	"abundance"	205	46
"uncultured"	"Location"	"Center"	"LocationCenter"	1.70837364404187	-0.121937143647197	0.792284079808208	0.0588059345016812	0.773793790303777	0.103458110031471	0.799987109869034	NA	"abundance"	205	66
"[Eubacterium]_coprostanoligenes_group"	"Location"	"Center"	"LocationCenter"	2.69747199392025	0	1.59827365212772	0.0914609550503504	0.773793790303777	0.174556803801979	0.799987109869034	NA	"prevalence"	205	186
"[Eubacterium]_coprostanoligenes_group"	"TimeNW"	"TimeNW"	"TimeNW"	-1.09043604040314	0	0.602327224745047	0.0702381961247131	0.773793790303777	0.135542988054573	0.799987109869034	NA	"prevalence"	205	186
"Acidaminococcaceae"	"Location"	"Center"	"LocationCenter"	5.03146918925798	0	2.22634782407118	0.0238233944697287	0.773793790303777	0.0470792348153972	0.799987109869034	NA	"prevalence"	205	133
"Acidaminococcaceae"	"TimeNW"	"TimeNW"	"TimeNW"	1.3138727315999	0	0.839973489993681	0.117774464724258	0.773793790303777	0.221678104907431	0.799987109869034	NA	"prevalence"	205	133
"Akkermansiaceae"	"Location"	"Center"	"LocationCenter"	3.20974543282193	0	1.3849440153616	0.0204711023084293	0.773793790303777	0.0405231385871363	0.799987109869034	NA	"prevalence"	205	141
"Anaerovoracaceae"	"Sex"	"Female"	"SexFemale"	0.874285780315387	0	0.522214669176346	0.094093563913672	0.773793790303777	0.179333529057368	0.799987109869034	NA	"prevalence"	205	137
"Bifidobacteriaceae"	"Sex"	"Female"	"SexFemale"	2.57611324374078	0	1.54309738277241	0.0950296024767052	0.773793790303777	0.18102857960653	0.799987109869034	NA	"prevalence"	205	126
"Carnobacteriaceae"	"Location"	"Center"	"LocationCenter"	-1.30932114456477	0	0.837378225877955	0.11791250288388	0.773793790303777	0.221921647431418	0.799987109869034	NA	"prevalence"	205	14
"Clostridiaceae"	"Age"	"Age"	"Age"	1.15489374787988	0	0.510568295574244	0.0236988235927196	0.773793790303777	0.0468360129457603	0.799987109869034	NA	"prevalence"	205	105
"Coriobacteriaceae"	"Location"	"Center"	"LocationCenter"	4.09102197773876	0	2.11652849815995	0.0532494467866787	0.773793790303777	0.10366338999027	0.799987109869034	NA	"prevalence"	205	124
"Defluviitaleaceae"	"FIScore"	"FIScore"	"FIScore"	0.90592408069333	0	0.441316954788164	0.0400944770535332	0.773793790303777	0.0785813870168701	0.799987109869034	NA	"prevalence"	205	18
"Defluviitaleaceae"	"Location"	"Center"	"LocationCenter"	-1.74783866717331	0	1.04457116641794	0.094276214170639	0.773793790303777	0.17966442378293	0.799987109869034	NA	"prevalence"	205	18
"Desulfovibrionaceae"	"Age"	"Age"	"Age"	1.4441660659683	0	0.878444877984213	0.100175570648967	0.773793790303777	0.190315996343088	0.799987109869034	NA	"prevalence"	205	169
"Desulfovibrionaceae"	"Location"	"Center"	"LocationCenter"	3.19580679914511	0	1.69542776989646	0.0594357743999983	0.773793790303777	0.115338937521469	0.799987109869034	NA	"prevalence"	205	169
